id	name	description	synonyms
OBI:0000805	antithrombin-III berichrome assay	An antithrombin-III (AT-III) assay in which exogenous bovine thrombin and heparin are added to test plasma to form a thrombin-heparin-AT complex. The residual thrombin not bound then hydrolyzes the p-nitroalanine substrate to produce a yellow color, which is read at 405 nm. The intensity of color produced is inversely proportional to the AT present. A calibration is done with standard human plasma reagent and results for a given specimen are reported as a percentage relative to the standard	["AT-III assay"]
OBI:0000806	material maintenance objective	An objective specification maintains some or all of the qualities of a material over time.	[]
OBI:0000807	presentation of stimulus	a planned process in which an organism is exposed to some stimulus with the intent to invoke an action	["stimulation of organism"]
OBI:0000808	spectrolyse heparin antifactor-Xa assay	An assay that quantitatively measures heparin in human plasma using Factor Xa and Antithrombin III in excess, where the rate of Factor Xa inhibition is directly proportional to the heparin concentration. The residual Factor Xa activity, measured with a Factor Xa-specific chromogenic substrate, is inversely proportional to the heparin concentration.	[]
OBI:0000809	amplified DNA	DNA that has been produced in an enzymatic amplification process	[]
OBI:0000810	informed consent process	A planned process in which a person or their legal representative is informed about key facts about potential risks and benefits of a process and makes a documented decision as to whether the person in question will participate.	[]
OBI:0000811	primary structure of DNA macromolecule	a quality of a DNA molecule that inheres in its bearer due to the order of its DNA nucleotide residues.	[]
OBI:0000812	measuring neural activity in the caudate nucleus assay	An assay that measures neural activity in the caudate nucleus	[]
OBI:0000813	to be treated with active ingredient role	A study subject role which begins to exist when a subject is assigned to be one of those who will receive active ingredient, and is realized in a study execution in which they receive the active ingredient	[]
OBI:0000814	guar gum	Guar gum, also called guaran, is a galactomannan. It is primarily the ground endosperm of guar beans. The guar seeds are dehusked, milled and screened to obtain the guar gum. It is typically produced as a free flowing, pale, off-white colored, coarse to fine ground powder.	[]
OBI:0000815	Berichrom(r) Antithrombin III (A) Kit	For the chromogenic determination of antithrombin III. Autoanalyzer method for undiluted samples. For the quantitative chromogenic determination of the functional activity of antithrombin III in plasma on autoanalyzers for the diagnosis of diminished AT III synthesis, increased consumption, and for monitoring substitution therapy. Berichrom(r) Antithrombin III (A) is used for the rapid determination of the physiologically active antithrombin III and permits the diagnosis of congenital and acquired antithrombin III deficiency, a condition frequently associated with an increased risk of thrombosis. Acquired antithrombin III deficiencies frequently occur due to consumption following major operations or due to disseminated intravascular coagulation (DIC) in cases of septicaemia, nephroses, liver parenchymal damage (hepatitis, drug intoxication, alcoholism) and estrogen-containing contraceptives. The test permits early detection of patients at increased risk for thrombosis. Kit contains: 6 x for 5.0 mL Thrombin (bovine), 3 x for 3.0 mL Substrate Reagent, 1 x 30.0 mL Buffer Solution	[]
OBI:0000816	micro electrode	An electrode of very fine caliber consisting usually of a fine wire or a glass tube of capillary diameter drawn to a fine point and filled with saline or a metal used in physiological experiments to stimulate or record action currents of extracellular or intracellular origin in the nervous system.	["micro electrode measuring device"]
OBI:0000817	fucoidan	Fucoidan is a sulfated polysaccharide (MW: average 20,000) found mainly in various species of brown seaweed such as kombu, limu moui,bladderwrack, wakame, mozuku, and hijiki (variant forms of fucoidan have also been found in animal species, including the sea cucumber).	[]
OBI:0000818	calibration	A planned process with the objective to establish the relationship between data produced by a measurement device and physical qualities. This is done by using the measurement device under defined conditions, and either tuning it to adjust the measured output, or record the output and use it as a reference in future measurements.	[]
OBI:0000819	anticoagulant tube storage of blood specimen	Storage of a blood specimen in a tube with anticoagulant	[]
OBI:0000820	activated partial thromboplastin time assay	An assay that evaluates blood coagulation by measuring the time required for the appearance of fibrin strands following the mixing blood or plasma with phospholipid platelet substitute (e.g., crude cephalins, soybean phosphatides). It is a test of the intrinsic pathway (factors VIII, IX, XI, and XII) and the common pathway (fibrinogen, prothrombin, factors V and X) of blood coaguation . It is used as a screening test and to monitor heparin therapy.	["aPTT assay"]
OBI:0000821	filled capsule	A pill in the form of a small rounded gelatinous container with medicine inside.	[]
OBI:0000822	single blind study execution	A single blind study execution is defined as any study execution in which the subjects are not informed of which study arm they are part of during the portion of the trial when the subjects are being treated	[]
OBI:0000823	thrombin time assay	An assay that measures the time between the addition of the thrombin and the clot formation in plasma.	[]
OBI:0000824	recombinant YAC cloning	Recombinant YAC cloning is a  process with the objective to insert genetic material into a yeast artificial chromosome vector for future replication of the inserted material	[]
OBI:0000825	to be treated with placebo role	A study subject role which begins to exist when a subject is assigned to be one of those who will receive a placebo, and realized in a study execution in which they receive the placebo	[]
OBI:0000826	treatment portion of study execution	A planned process, part of a study design execution, during which the treatment of subjects is ongoing	[]
OBI:0000827	pill	A dose of medicine or placebo in the form of a small pellet.	[]
OBI:0000828	research organization	An organization formed with a goal to have its members conduct investigations	[]
OBI:0000830	obsolete_primary structure of sequence macromolecule	A quality inhering in a molecule that is completely defined by the linear sequence of a set of residues which are connected by directional, linear bonds	[]
OBI:0000831	DNA residue methylation	a quality of a DNA residue that has a methyl group attached to it	[]
OBI:0000832	measurement device	A device in which a measure function inheres.	[]
OBI:0000834	high molecular weight DNA extract	The output of an extraction process in which DNA molecules above a molecular weight cutoff are purified in order to exclude DNA from organellas.	[]
OBI:0000835	manufacturer	A person or organization that has a manufacturer role	[]
OBI:0000836	test tube	A test tube is a device consisting of a glass or plastic tubing, open at the top, usually with a rounded U-shaped bottom which has the function to contain material	["collection tube","sample tube"]
OBI:0000837	oral ingestion of pill	An adding a material entity to target with the entity is a pill and the target is the mouth	[]
OBI:0000838	material maintenance	a process with that achieves the objective to maintain some or all of the characteristics of an input material over time	[]
OBI:0000839	labeled oligonucleotide	a labeled oligonucleotide is a short nucleic acid which underwent a labeling process resulting in a radioactive isotope such as P32 or P33 added to its backbone for instance by end labeling with polynucleotide kinase which added radiolabeled ATP to the 5' end of oligonucleotide	[]
OBI:0000840	unblinding process	The part of the study execution in which the subjects are told what study arm they are in and in which the investigators are told which subjects are in which trials	[]
OBI:0000841	subject agrees they understand informed consent document	A process in which a subject receives an informed consent document and agrees that they have understood it	[]
OBI:0000842	informing subject of study arm	A process in which the subject is made aware of which study arm they are participating in, for example whether they are receiving a placebo or a treatment with an investigational compound.	[]
OBI:0000843	Sysmex CA-6000 Coagulation Analyzer	The Sysmex CA-6000 automated coagulation analyzer is a random access instrument that is capable of performing 20 clot-based and chromogenic assays	[]
OBI:0000844	hospital	A medical organization at which sick or injured people are given clinical care	[]
OBI:0000845	primary structure of RNA molecule	The primary structure of an RNA molecule that is completely defined by the set of its nucleic residue parts and the linear order induced by the peptide bonds that hold them together	[]
OBI:0000847	test substance role	A role born by a material entity and realized in a process where the substance is used as specified as the independent variable for an investigation	[]
OBI:0000848	polyA RNA extraction	A RNA extraction process typically involving the use of poly dT oligomers in which the desired output material is polyA RNA.	[]
OBI:0000849	organellar RNA extraction	A RNA extraction process in which the desired output material is RNA in the organelle(s).	[]
OBI:0000851	obsolete_diethyl pyrocarbonate		[]
OBI:0000852	record of missing knowledge	a information content entity created to indicate that information about something is not available to the person recording it.	[]
OBI:0000854	western blot analysis	An analyte assay that detects specific peptides in an input material by separating it using gel electrophoresis, transfering the separated molecules to a membrane, and staining them with_ antibodies specific to the analyte molecules.	[]
OBI:0000855	total RNA extraction	A RNA extraction process in which total cellular and organelle RNA are extracted.	[]
OBI:0000856	obsolete intracellular material detection by flow cytometry assay	An assay in which the presence of a material inside a cell is measured by permeabilizing the cell membrane to allow entry of specific antibodies, and counting the stained cells using a flow cytometer.	["intracellular staining"]
OBI:0000857	complementary nucleotide probe role	A role played by a nucleic acid molecule that is used in a planned process for its ability to bind a nucleic acid molecules with complementary nucleotide sequence	[]
OBI:0000858	record of unknown sex	a record indicating that the biological sex of an organism is not known.	[]
OBI:0000859	cytoplasmic RNA extraction	A RNA extraction process in which the desired output material is RNA in the cytoplasm.	[]
OBI:0000860	northern blot assay	An assay that determines the presence of gene transcripts by hybridizing labeled RNA or DNA probes against messenger RNAs isolated from tissue or cell cultures, resolved on denaturing gel, transfered by a blotting procedure to a solid support. Detection of hybridization signals is carried out by immunofluorescence or radioactivity measurements using photographic films or digital imaging devices such as Phosphor Imager.	["northern blot"]
OBI:0000861	Likelihood-ratio test	Likelihood-ratio is a data transformation which tests whether there is evidence of the need to move from a simple model to a more complicated one (where the simple model is nested within the complicated one); tests of the goodness-of-fit between two models.	[]
OBI:0000862	nuclear RNA extract	A RNA extract that is the output of an extraction process in which RNA molecules found in the nucleus, including mRNA precursors (pre-mRNA), are extracted.	[]
OBI:0000865	96-well neutralization assay	A serum neutralization of viral infectivity assay which is performed in a 96-well plate.	["microneutralization assay"]
OBI:0000867	establishing cancer cell line	is a planned process in which the objective is to generate a cell line from a natural population of cancer cells which are already immortal	[]
OBI:0000868	pattern matching objective	A pattern matching objective aims to detect the presence of the constituents of a given pattern. In contrast to pattern recognition, the pattern is rigidly specified. Patterns are typicall sequences or trees.	[]
OBI:0000869	polyA RNA extract	A RNA extract that is the output of an extraction process in which RNA molecules with poly A tail at its 3' end are purified.	[]
OBI:0000870	single-nucleotide-resolution nucleic acid structure mapping assay	An assay that provides information about the secondary structure of nucleic acids using chemical or enzymatic probing to establish the extent of base-pairing or solvent accessiblity.	[]
OBI:0000871	viral hemagglutination assay	An assay that quantifies viruses by their hemagglutination activity.	["HA","HI","viral haemagglutinin assay"]
OBI:0000872	serum neutralization of viral infectivity assay	An analyte assay that measures virus-neutralizing abilities of different sera. Different dilutions of serum are mixed with virus and used to infect cells. At the lower dilutions, antibodies will block infection, but at higher dilutions, there will be too few antibodies to have an effect.The neutralization titer is expressed as the reciprocal of the highest dilution at which virus infection is blocked.	["influenza neutralization assay"]
OBI:0000873	pre-mortem specimen	a specimen that was taken from a live organism	[]
OBI:0000874	detection of specific nucleic acid polymers with complementary probes	An analyte assay in which a specified input material (the evaluant) is examined for the presence or quantity of specified nucleic acid polymers, which are identified based on the use of complementary nucleic acid probes.	[]
OBI:0000875	viral hemagglutination inhibition assay	An assay that measures the ability of an evaluant to inhibit hemagglutination by a virus. Hemagglutinin is a viral protein which binds to sialic acid receptors on cells or to erythrocytes, causing the cells to clump. Loss of clumping indicates hemagglutination inhibition by the evaluant.	["biological activity","HAI","hemagglutination inhibition","HIA","viral haemagglutinin inhibition assay"]
OBI:0000876	cytoplasmic RNA extract	A RNA extract that is the output of a RNA extraction process in which RNA molecules found in the cytoplasm are extracted.	[]
OBI:0000877	cell line immortalization	an establishing cell line process whereby a mortal cell line is intentionally genetically modified to be capable of indefinite propagation and re-established as a new immortal cell line	["establishing immortal cell line through directed genetic modification"]
OBI:0000879	random primed DNA labeling	a labeling in which random primers are used to uniformly label input DNA	[]
OBI:0000880	RNA extract	an extract which is the output of an extraction process in which RNA molecules are isolated from a specimen.	[]
OBI:0000882	cell-cell killing assay	A cytometry assay that monitors a cell population to track how many are killed by other cells.	[]
OBI:0000883	in vivo cell killing assay	A cell killing assay that measures if and how many target cells are killed within an organism.	[]
OBI:0000885	secondary structure of sequence macromolecule	A quality inhering in a molecule that refers to general three-dimensional form of local segments of biopolymers such as proteins and nucleic acids (DNA/RNA). It does not, however, describe specific atomic positions in three-dimensional space, which are considered to be tertiary structure. Secondary structure was introduced by Kaj Ulrik Linderstrøm-Lang in the 1952 Lane medical lectures at Stanford.	[]
OBI:0000888	nuclear RNA extraction	A RNA extraction process in which the desired output material is RNA in the nucleus.	[]
OBI:0000889	survival curve	A survival curve is a report graph which is a graphical representation of data where the percentage of survival is plotted as a function of time.	[]
OBI:0000891	cell proliferation assay	A cytometry assay which measures the degreee to which input cells are replicating.	[]
OBI:0000892	Southern blot assay	An analyte assay that detects the presence of a specific sequence in a DNA sample, which has been digested by restriction enzymes, resolved by gel electrophoresis, and blotted to a solid support, followed by hybridization of a probe raised against a specific sequence and detected with fluorescence or radioactivity.	["Southern blot"]
OBI:0000893	real time polymerase chain reaction assay	An assay, based on the PCR, that amplifies and simultaneously quantifies a specific DNA molecule based on the use of complementary probes/primers. It enables both detection and quantification (as absolute number of copies or relative amount when normalized to DNA input or additional normalizing genes) of one or more specific sequences in a DNA sample.	["kinetic polymerase chain reaction","Q-PCR","qPCR","quantitative real time polymerase chain reaction"]
OBI:0000894	protein extract	a protein extract is the output of an extraction process from tissues or cell cultures resulting in a solution of cellular and/or organellar proteins in buffer solution used to prevent degradation,	[]
OBI:0000895	total RNA extract	A RNA extract that is the output of an extraction process in which total celluar and organelle RNA molecules are isolated from a specimen.	[]
OBI:0000896	secondary structure of RNA molecule		[]
OBI:0000897	DEPC structure mapping assay	A single-nucleotide-resolution nucleic acid structure mapping assay which determines nucleic acid secondary structure at a nucleotide resolution scale using DEPC as reagent and chemical probe	[]
OBI:0000899	organellar RNA extract	A RNA extract that is the output of an extraction process in which RNA molecules found in an organelle, e.g., mitochondrion, ER, or chloroplast, excluding the nucleus, are extracted.	[]
OBI:0000902	post mortem specimen	a specimen that was taken from a dead organism	[]
OBI:0000903	in vitro cell killing assay	A cell killing assay that measures if and how many target cells are actively killed by other cells in a cell culture.	[]
OBI:0000904	reporter cell line analyte detection bioassay	An analyte assay in which a cell line whose growth is known to be affected by the presence of a specific type of material (the anlyte) is cultured in the presence of an input material (the evaluant) in order to detect presence of the analyte in the evaluant.	[]
OBI:0000905	sequence feature annotation	Information about a sequence region	[]
OBI:0000906	induced hemagglutination	The clumping or clustering of red blood cells caused by certain viruses, antibodies, or other substances	["hemeagglutination"]
OBI:0000907	supplying	The planned process of providing material entities to be used in an investigation.	[]
OBI:0000908	labeled DNA extract	a labeled specimen that is the output of a labeling process and has grain labeled DNA to be able to detect DNA in future experiments.	[]
OBI:0000909	cloacal specimen	A specimen obtained by inserting a swab deeply into the vent of the cloaca of an organism and vigorously swabbing the wall. The swab should be deeply stained with fecal material and is then placed in transport medium.	[]
OBI:0000910	radio immuno assay	An assay in which a radioactive labeled antigen or antibody is used to determine the interaction between an antigen and its receptor. This can be used to detect the presence of an antigen of interest in an input sample or determine the specificity of an input antibody.	[]
OBI:0000911	real time reverse-transcription polymerase chain reaction assay	An assay that uses a reverse transcription step (an RNA strand is reverse transcribed into its DNA complement using the enzyme reverse transcriptase) before a PCR assay.	["qRT-PCR","RRT-PCR","RT-rt PCR"]
OBI:0000912	X-ray crystallography assay	A 3D structure determination assay in which the diffraction of pattern of X-ray beams in a crystal of purified material entities is used to resolve the 3-dimensional structure of the material entity of interest.	[]
OBI:0000913	promoter activity detection by reporter gene assay	An assay in which the activity of a promoter in a cell is monitored by using a reporter gene that was inserted in a genomic location under control of the promoter and whose expression can be easily detected based on qualities or functions of the gene.	[]
OBI:0000914	nasopharyngeal aspirate specimen	A speciemn which derives from nasopharyngeal mucosa after aspiration.	[]
OBI:0000915	freezing storage	A storage process in temperature that maintenance the frozen status of the stored entities.	[]
OBI:0000916	flow cytometry assay	A cytometry assay in which an input cell population is put in solution, is passed by a laser, and optical sensors are used to detect scattering of the laser light and/or fluorescence of specific markers to count and characterize the particles in solution.	[]
OBI:0000917	nasal swab specimen	A specimen obtained using a cotton swab on a stick, passed up the nostril to obtain a sample of exudate and epithelial debris for microbiological or cellular examination.	[]
OBI:0000918	Dulbecco's modified Eagle medium	A culture medium containing iron, phenol red, amino acids, salts, glucose and vitamins.	["D-MEM","DMEM"]
OBI:0000919	animal euthanization	A process in which is the end of life of animal is brought about in accordance with local regulations on treatment of animal subjects and using a method which causes minimal pain and distress to the animal subject	["animal sacrifice"]
OBI:0000920	cytometric bead array assay	An analyte assay in which a series of beads coated with antibodies specific for different analytes and marked with discrete fluorescent labels are used to simultaneously capture and quantitate soluble analytes.	["Luminex assay"]
OBI:0000921	labeled RNA extract	a labeled specimen that is the output of a labeling process and has grain labeled RNA to be able to detect RNA in future experiments.	[]
OBI:0000922	frozen specimen	A specimen that has been frozen in order to store it.	[]
OBI:0000923	surface plasmon resonance binding assay	A binding assay that uses the detection of electromagnetic waves in a surface to detect material entities adsorbed to the surface, which change the local optical index of refraction.	[]
OBI:0000924	labeled specimen	A specimen  that has been modified in order to be able to detect it in future experiments	[]
OBI:0000925	infectious agent	is a material entity bearing the disposition to infect an organism	[]
OBI:0000926	obsolete_ambidexterious handedness		[]
OBI:0000927	lyophilization storage	a storage process with input material entity and output freeze dried material for long time storage	[]
OBI:0000928	material combination function	A material separation function is a function that decreases the resolution between two or more material entities.	[]
OBI:0000929	obsolete_training service provider role	a service provider role which is realized by a servicer provider organization performing some training	[]
OBI:0000930	calorimeter	A measurement device that is used to calculate the heat flow of a chemical reaction or physical change.	["calorimetry instrument?"]
OBI:0000931	study intervention	the part of the execution of an intervention design study which is varied between two or more subjects in the study	[]
OBI:0000932	material separation device	A device with a separation function realized in a planed process	[]
OBI:0000933	positron emission tomography scanner	A device that produces a three-dimensional image or picture of functional processes in the body. It detects pairs of gamma rays emitted indirectly by a positron-emitting radionuclide (tracer), which is introduced into the body on a biologically active molecule.	["PET scanner?"]
OBI:0000934	intramuscular injection	is the injection of a material entity (bearing the administered substance role) into the muscle (bearing the target role) of an organism using a syringe	[]
OBI:0000935	micromanipulator	A device that is used to physically interact with a sample under a microscope, where a level of precision of movement is necessary that cannot be achieved by the unaided human hand.	[]
OBI:0000936	obsolete_material access provider role	a service provider role which is realized by a servicer provider organization performing access to some material	[]
OBI:0000937	obsolete_left handedness		[]
OBI:0000938	categorical measurement datum	A measurement datum that is reported on a categorical scale	["nominal mesurement datum"]
OBI:0000939	training process	a process that achieves a training objective	[]
OBI:0000940	optical microscope	A microscope that produces an image of an object by targeting it with an electro-magnetic beam in the visible frequency range	[]
OBI:0000941	service consumer role	a role which inheres in a person who uses a service	[]
OBI:0000942	intradermal injection	is the injection of a material entity (bearing the administered substance role) into the dermis (bearing the target role) of an organism using a syringe	[]
OBI:0000943	chemical cleavage	chemical cleavage is a protocol application relying on a chemical compound to cause the fragmentation of an input material that is susceptible to that chemical agent	[]
OBI:0000944	handedness assay	An assay that measures the unequal distribution of fine motor skill between the left and right hands typically in human subjects by means of some questionnaire and scoring procedure.	["handedness test"]
OBI:0000945	vibration isolation table	A device  that supports another device such as a precision instrument by isolating it from vibration that is transmitted from the floor.	[]
OBI:0000946	sterilization function	a function to remove viable organisms from an input material	[]
OBI:0000947	service provider role	is a role which inheres in a person or organization and is realized in in a planned process which provides access to training, materials or execution of protocols for an organization or person	[]
OBI:0000948	oscilloscope	A device that measures and displayes signal voltages, usually as a two-dimensional graph of one or more electrical potential differences (vertical axis) plotted as a function of time or of some other voltage (horizontal axis).	[]
OBI:0000949	accessed material role	is realized in a planned process where the bearer participates	[]
OBI:0000950	paraffin specimen	a specimen that is output of a paraffin storage process in which specimen is embedded in paraffin	[]
OBI:0000951	compound treatment design	an intervention design in which the treatment is the administration of a compound	[]
OBI:0000952	oral administration	An administering substance in vivo into the mouth of an organism	[]
OBI:0000953	processed specimen	A specimen that has been intentionally physically modified.	[]
OBI:0000954	subcutaneous injection	is the injection of a material entity (bearing the administered substance role) into the hypodermis (bearing the target role) of an organism using a syringe	[]
OBI:0000955	electrode puller	A device used in the first step in making electrodes, that applies constant tension on a glass capillary tube and eventually breaks it while heating it; this produces a very fine point on the capillary tube.	[]
OBI:0000956	obsolete_handedness		[]
OBI:0000957	self reported handedness assessment	An assay where a person makes a statement that indicates what handedness he has from a choice of different categories.	[]
OBI:0000959	vibrotome	A preparation device that uses a vibrating razor blade to cut through tissue.	[]
OBI:0000960	reagent application function	A function that is realized when a reagent is automatically added to some research material.	[]
OBI:0000961	addition of molecular tracer function	A reagent application function that is realized when a molecular tracer, such as an antibody or probe is automatically transferred to a biological specimen.	[]
OBI:0000962	training objective	An objective specification which is fulfilled by the provision of some training.	[]
OBI:0000963	categorical label	A label that is part of a categorical datum and that indicates the value of the data item on the categorical scale.	[]
OBI:0000964	in live cell assay	An assay in which a measurement is made by observing entities located in a live cell.	[]
OBI:0000965	lyophilized specimen	a specimen that is output of a lyophilization storage process in which specimen is lyophilized for storage.	[]
OBI:0000966	in live organism assay	An assay in which a measurement is made by observing entities located in an organism.	["in vivo assay"]
OBI:0000967	container	A device that can be used to restrict the location of material entities over time	[]
OBI:0000968	device	A material entity that is designed to perform a function in a scientific investigation, but is not a reagent.	["instrument"]
OBI:0000969	dose specification	a directive information entity that describes the dose that will be administered to a target	[]
OBI:0000970	scalar score from composite inputs	A measurement datum which is the result of combining multiple datum. For example, a mean or summary score.	["questionaire score"]
OBI:0000971	fresh specimen	a specimen that is output of a specimen creation process used for an investigation without storage.	[]
OBI:0000972	obsolete_electrically powered device	a processed material created to have a function and which requires electrical power to execute	[]
OBI:0000973	sequence data	A measurement datum that representing the primary structure of a macromolecule(it's sequence) sometimes associated with an indicator of confidence of that measurement.	[]
OBI:0000974	obsolete_right handedness		[]
OBI:0000975	cell-cell binding detection by flow cytometry assay	A binding assay which uses a flow cytometer to detect pairs of cells that are bound to each other by staining them with different fluorescent labels.	[]
OBI:0000976	handedness categorical measurement datum	A datum used to record the answer to a self assessment of whether a person uses their left hand, right hand primarily or each hand equally	[]
OBI:0000977	paraffin storage	a storage process with input organism or anatomical entity and paraffin and output material embedded in paraffin for long term storage	[]
OBI:0000978	in container assay	An assay in which a measurement is made by observing entities located in a container.	[]
OBI:0000980	obsolete_protocol service provider role	a service provider role which is realized by a servicer provider organization performing a protocol execution	[]
OBI:0000981	agar stab specimen	a specimen that is output of a process that cell culture inoculated into agar for long term storage.	[]
OBI:0000982	computed tomography scanner	An image acquisition device that generates a three-dimensional image of the inside of an object from a large series of two-dimensional X-ray images taken around a single axis of rotation.	["CT scanner","X-ray computed tomography scanner"]
OBI:0000983	intranasal mucosal administration	The administration of a substance into the intranasal mucosis of an organism	[]
OBI:0000984	dose	A measurement datum that measures the quantity of something that may be administered to an organism or that an organism may be exposed to. Quantities of nutrients, drugs, vaccines and toxins are referred to as doses.	[]
OBI:0000985	growth condition intervention design	A study design in which the independent variable is the environmental condition in which the specimen is growing	[]
OBI:0000986	obsolete_DNA sequencing training service	A training process with the objective to provide a trainee with the skill to run DNA sequencing experiments	[]
OBI:0000987	obsolete_general scalar measurement datum		[]
OBI:0000988	performing a diagnosis	The interpretation of the information available about bodily features (clinical picture) of a patient resulting in a diagnosis	[]
OBI:0000989	PCR instrument	A device that is used to amplify a single or few copies of a piece of DNA across several orders of magnitude, generating thousands to millions of copies of a particular DNA sequence.	[]
OBI:0000990	electron microscope	A microscope that produces an image of an object by targeting it with an electron beam	[]
OBI:0000991	Edinburgh score	A score that measures the dominance of a person's right or left hand in everyday activities.	[]
OBI:0000992	DNA sequencing service	A DNA sequencing  process provided as a service - which is the realization of some DNA sequencing in which the service provider role is realized.	[]
OBI:0000993	service provision objective	An objective which is fulfilled by the provision of some service e.g. a training service	[]
OBI:0000994	intravenous injection	is the injection of a material entity (bearing the administered substance role) into the vein (bearing the target role) of an organism using a syringe	[]
OBI:0000995	administration of material to specimen	The directed combination of a material entity with a specimen.	[]
OBI:0000996	device creation objective	an objective which aims to create a device with a specified function	[]
OBI:0000997	growth environment	The collection of material entities and their qualities that are located near a live organism, tissue or cell and can influence its growth.	[]
OBI:0001000	questionnaire	A document with a set of printed or written questions with a choice of answers, devised for the purposes of a survey or statistical study.	[]
OBI:0001001	Edinburgh handedness assay	An assay that uses a set of questions (the Edinburgh Handedness inventory) to generate a score that can be used to assess the dominance of a person's right or left hand in everyday activities. The inventory can be used by an observer assessing the person, or by a person self-reporting hand use. The latter method tends to be less reliable due to a person over-attributing tasks to the dominant hand.	[]
OBI:0001002	Faraday cage	A device formed by conducting material or by a mesh of such material, that blocks out external static electric fields.	["Faraday shield"]
OBI:0001003	agar stab storage	a storage process with input cell culture and agar and output agar stab for long time storage	[]
OBI:0001005	RNASE CL3 structure mapping assay	A single-nucleotide-resolution ribonucleic acid structure mapping assay that determines nucleic acid secondary structure at a nucleotide resolution scale using RNAse CL3 as reagent and enzymatic probe.	["single nucleotide resolution mapping assay using RNAse CL3"]
OBI:0001006	CMCT structure mapping assay	A single-nucleotide-resolution nucleic acid structure mapping assay which uses CMCT as reagent and chemical probe to generate data and information at nucleotide resolution scale contributing to the determination of nucleic acid secondary structure	["single nucleotide resolution mapping assay using CMCT probe"]
OBI:0001007	image creation	A planned process that captures an image of an object.	["image acquisition"]
OBI:0001008	MPE-Fe(II) structure mapping assay	A single-nucleotide-resolution ribonucleic acid structure mapping assay that determines nucleic acid secondary structure at the nucleotide resolution scale using Fe-MP as reagent and chemical probe.	["single nucleotide resolution mapping assay using Fe-MP probe"]
OBI:0001009	obsolete_qualitative binding detection assay	A binding assay where the specified output determines if two or more material entities do or do not have the disposition to form a complex above a threshold level of significance. The threshold can be defined through detection limits of the instrument, the use of experimental controls that establish what is considered significant binding, or a predefined cutoff based on what binding is considered significant in a certain context.	[]
OBI:0001010	nucleic acid extract	An extract that is the output of an extraction process in which nucleic acid molecules are isolated from a specimen.	[]
OBI:0001011	ENU structure mapping assay	A single-nucleotide-resolution nucleic acid structure mapping assay that determines the secondary structure of a nucleic acid at the nucleotide resolution scale which uses ENU as reagent and chemical probe	["single nucleotide resolution mapping assay using ENU probe"]
OBI:0001012	RNASE V1 structure mapping assay	A single-nucleotide-resolution ribonucleic acid structure mapping assay that determines nucleic acid secondary structure at a nucleotide resolution scale using RNAse V1 as reagent and enzymatic probe	["single nucleotide resolution mapping assay using RNAse V1"]
OBI:0001013	kethoxal structure mapping assay	A single-nucleotide-resolution nucleic acid structure mapping assay that determines nucleic acid secondary structure at nucleotide resolution scale using kethoxal as reagent and chemical probe	[]
OBI:0001014	single-nucleotide-resolution nucleic acid structure mapping assay using enzymatic probing	A single-nucleotide-resolution nucleic acid structure mapping assay that determines structural information about the RNA species under study using proteins acting as enzymatic probes.	[]
OBI:0001015	DMS structure mapping assay	A single-nucleotide-resolution nucleic acid structure mapping assay which determins nucleic acid secondary structure at a nucleotide resolution scale using DMS as reagent and chemical probe	["single nucleotide resolution mapping assay using DMS probe"]
OBI:0001016	DNASE 1 structure mapping assay	A single-nucleotide-resolution deoxyribonucleic acid structure mapping assay which uses DNAse 1 as reagent and enzymatic probe to generate data and information at nucleotide resolution scale contributing to the determination of nucleic acid secondary structure	["DNAse footprinting assay","single nucleotide resolution mapping assay using DNAse I"]
OBI:0001017	single-nucleotide-resolution nucleic acid structure mapping assay using chemical probing	A single-nucleotide-resolution nucleic acid structure mapping assay that determines structural information about the RNA species under study using small chemical compounds acting as chemical probes.	[]
OBI:0001018	Rhodium DNA structure mapping assay	A single-nucleotide-resolution nucleic acid structure mapping assay that determines nucleic acid secondary structure at a nucleotide resolution scale using Rhodium as reagent and chemical probe.	["single nucleotide resolution mapping assay using Rhodium probe"]
OBI:0001019	RNA ADA I RNA structure mapping assay	A single-nucleotide-resolution ribonucleic acid structure mapping assay that determines nucleic acid secondary structure at a nucleotide resolution scale using RNA adenosine deaminase I as reagent and enzymatic probe.	["single nucleotide resolution mapping assay using RNA adenosine deaminase I"]
OBI:0001020	Lead structure mapping assay	A single-nucleotide-resolution nucleic acid structure mapping assay that determines nucleic acid secondary structure at nucleotide resolution scale using lead as reagent and chemical probe	["single nucleotide resolution mapping assay using Lead probe"]
OBI:0001021	RNASE T2 structure mapping assay	A single-nucleotide-resolution ribonucleic acid structure mapping assay that determines nucleic acid secondary structure at a nucleotide resolution scale using RNAse T2 as reagent and enzymatic probe	["single nucleotide resolution mapping assay using RNAse T2"]
OBI:0001022	gene dosage assay	An assay that measures changes in phenotype due to increased or decreased dosage of a single allele of a gene.	[]
OBI:0001023	Fe-BABE RNA structure mapping assay	A single-nucleotide-resolution ribonucleic acid structure mapping assay that determines nucleic secondary structure at a nucleotide resolution scale using Fe-BABE as reagent and chemical probe.	["single nucleotide resolution mapping assay using Fe-BABE probe"]
