id	name	description	synonyms
UBERON:0002944	spinothalamic tract of medulla	Part of spinothalamic tract that is in the medulla	["spinothalamic tract"]
UBERON:0002945	ventral posteromedial nucleus of thalamus	The ventral posteromedial nucleus is a nucleus of the thalamus..	["arcuate nucleus of thalamus","arcuate nucleus of the thalamus","arcuate nucleus-3","nucleus arcuatus thalami","nucleus semilunaris thalami","nucleus ventralis posterior medialis thalami","nucleus ventralis posteromedialis","nucleus ventralis posteromedialis thalami","nucleus ventrocaudalis anterior internus (hassler)","posteromedial ventral nucleus","posteromedial ventral nucleus of thalamus","posteromedial ventral nucleus of the thalamus","semilunar nucleus","thalamic gustatory nucleus","ventral posterior medial nucleus","ventral posterior medial nucleus of thalamus","ventral posteromedial nucleus of thalamus","ventral posteromedial nucleus of the thalamus","ventral posteromedial thalamic nucleus","ventroposteromedial nucleus of the thalamus","VPM"]
UBERON:0002946	obsolete regional part of cerebellum		["segment of cerebellum"]
UBERON:0002947	frontal operculum	Portion of frontal lobe that overlaps the insular cortex (adapted from Wikipedia)	[]
UBERON:0002948	superior occipital gyrus		["gyrus occipitalis primus"]
UBERON:0002949	tectospinal tract	A long process of a CNS neuron, that carries efferent (outgoing) action potentials from the cell body in the superior colliculus of the midbrain towards target cells in the ventral spinal cord.	["Held's bundle","tectospinal pathway"]
UBERON:0002950	obsolete regional part of midbrain	A regional part of brain that is part of a midbrain.	["midbrain segment","segment of midbrain"]
UBERON:0002951	obsolete regional part of intermediate hypothalamic region	A regional part of brain that is part of a intermediate hypothalamic region.	["intermediate hypothalamic region segment","segment of intermediate hypothalamic region"]
UBERON:0002952	intermediate acoustic stria	White matter structure containing axons arising from cochlear nuclear complex (Brodal, Neurological Anatomy, 3rd ed, 1985, pg 609)	["commissure of held","intermediate acoustic stria (held)","intermediate acoustic stria of held"]
UBERON:0002953	lateral lemniscus	A fiber bundle that runs through the medulla, pons and midbrain that arises in the cochlear nucleus and projects to various brainstem nuclei and ultimately the contralateral inferior colliculus of the midbrain. The brainstem nuclei include the superior olive, the medial nucleus of the trapezoid body, and the dorsal nucleus of the lateral lemniscus. Fibers leaving these brainstem nuclei ascending to the inferior colliculus rejoin the lateral lemniscus. In that sense, this is not a 'lemniscus' in the true sense of the word (second order, decussated sensory axons), as there is third (and out of the lateral superior olive, fourth) order information coming out of some of these brainstem nuclei. Adapted from Wikipedia.org (MM).	["lateral fillet"]
UBERON:0002954	dorsal hypothalamic area	A relatively small region of the hypothalamus located inferior to the hypothalamic sulcus.	["DH","dorsal hypothalamic zone"]
UBERON:0002955	rhomboidal nucleus		["Rh","rhomboid nucleus","rhomboid thalamic nucleus"]
UBERON:0002956	granular layer of cerebellar cortex	The granular layer is the innermost layer of the cerebellar cortex. This layer contains densely packed small neurons, mostly granule cells. Some Golgi cells are found at the outer border. Granule neurons send parallel fibers to the upper molecular layer, where they synapse with Purkinje cell dendrites. Mossy fibers from the pontine nuclei in the white matter synapse with granule cell axons, Golgi cell axons and unipolar brush interneuron axons at cerebellar glomeruli in the granule cell layer.	["cerebellar granular layer","cerebellar granule cell layer","cerebellar granule layer","cerebellum granule cell layer","cerebellum granule layer","granule cell layer of cerebellar cortex","stratum granulosum cerebelli","stratum granulosum corticis cerebelli"]
UBERON:0002957	caudal central oculomotor nucleus		["caudal central nucleus","caudal central nucleus of oculomotor nerve","CC3","oculomotor nerve central caudal nucleus"]
UBERON:0002958	medial lemniscus of pons	Part of medial lemniscus located within the pons	["medial lemniscus of pons of varolius","pons medial lemniscus","pons of varolius medial lemniscus"]
UBERON:0002959	subfascicular nucleus		["SF"]
UBERON:0002960	central oculomotor nucleus		["C3","central nucleus of perlia","nucleus of perlia","spitzka's nucleus"]
UBERON:0002961	archicortex	A portion of the cerebral cortex that, with the paleocortex, develops in association with the olfactory system, and which is phylogenetically older than the neocortex and lacks its layered structure. The embryonic archicortex corresponds to the cortex of the dentate gyrus and hippocampus in mature mammals. Being part of the limbic system, it has functions related to emotions and formation of memory. Signals being sent from the limbic lobe to the hippocampal formations can go via the archicortex as an intermediate.	["archipallium"]
UBERON:0002962	adductor pollicis muscle	A muscle in the manus that functions to adduct the thumb. It has two heads: transverse and oblique. It is a fleshy, flat, triangular, and fan-shaped muscle deep in the thenar compartment beneath the long flexor tendons and the lumbrical muscles at the center of the palm. It overlies the metacarpal bones and the interosseous muscles.	["adductor pollicis"]
UBERON:0002963	caudal pontine reticular nucleus	The caudal pontine reticular nucleus is composed of gigantocellular neurons. In rabbits and cats it is exclusively giant cells, however in humans there are normally sized cells as well. The pontis caudalis is rostral to the gigantocellular nucleus and is located in the caudal pons, as the name would indicate. The pontis caudalis has been known to mediate head movement, in concert with the nucleus gigantocellularis and the superior colliculus. The neurons in the dorsal half of this nuclei fire rhythmically during mastication, and in an anesthetized animal it is possible to induce mastication via electrical stimulation of the PC or adjacent areas of the gigantocellular nucleus. The pontis caudalis is also thought to play a role in the grinding of teeth during sleep.	["pontine reticular nucleus, caudal part"]
UBERON:0002964	dorsal oculomotor nucleus		["D3","dorsal nucleus of oculomotor nuclear complex","dorsal oculomotor cell column"]
UBERON:0002965	rostral intralaminar nuclear group		["anterior group of intralaminar nuclei","nuclei intralaminares rostrales","RIL","rostral group of intralaminar nuclei","rostral intralaminar nuclear group","rostral intralaminar nuclei"]
UBERON:0002966	obsolete regional part of midbrain tectum	A regional part of brain that is part of a midbrain tectum.	["midbrain tectum segment","segment of midbrain tectum"]
UBERON:0002967	cingulate gyrus	One of the convolutions on the medial surface of the cerebral hemisphere. It surrounds the rostral part of the brain and interhemispheric commissure and forms part of the limbic system. (MSH) One of three essential structures comprising the limbic lobe, the other two being the hippocampus and parahippocampal gyrus. (CSP)	["cingulate area","cingulate region","falciform lobe","upper limbic gyrus"]
UBERON:0002968	central gray substance of pons		["central gray of pons","griseum centrale pontis","pontine central gray"]
UBERON:0002969	inferior temporal sulcus	The inferior surface of the temporal lobe is concave, and is continuous posteriorly with the tentorial surface of the occipital lobe. It is traversed by the inferior temporal sulcus, which extends from near the occipital pole behind, to within a short distance of the temporal pole in front, but is frequently subdivided by bridging gyri.	["inferior temporal sulcus-1","middle temporal sulcus (szikla)","second temporal sulcus","sulcus t2"]
UBERON:0002970	intermediate oculomotor nucleus		["I3","intermediate nucleus of oculomotor nuclear complex","intermediate oculomotor cell column"]
UBERON:0002971	periolivary nucleus	A nucleus of the superior olivary complex that surrounds the primary superior olivary nuclei	["nuclei periolivares","peri-olivary nuclei","peri-olivary nucleus"]
UBERON:0002972	centromedian nucleus of thalamus	In the anatomy of the brain, the centromedian nucleus, also known as the centrum medianum, (CM or Cm-Pf) is a part of the intralaminar nucleus (ILN) of the thalamus. There are two centromedian nuclei arranged bilaterally. It contains about 2000 neurons per cubic millimetre and has a volume of about 310 cubic millimetres with 664,000 neurons in total..	["central magnocellular nucleus of thalamus","central nucleus-1","centre median nucleus","centromedian nucleus","centromedian nucleus of thalamus","centromedian thalamic nucleus","centrum medianum","centrum medianum thalami","CMn","noyau centre median of Luys","nucleus centralis centralis","nucleus centralis thalami (Hassler)","nucleus centri mediani thalami","nucleus centromedianus","nucleus centromedianus thalami","nucleus centrum medianum"]
UBERON:0002973	parahippocampal gyrus	Component of the temporal lobe on the mesial surface, posterior to the entorhinal cortex. The rostral and caudal boundaries are the posterior end of the netorhinal cortex and the caudal portion of the hippocampus, respectively. The medial boudnary is designated as the medial aspect off the temporal lobe and the lateral boundary is the collateral sulcus (Christine Fennema-Notestine).	["hippocampal gyrus"]
UBERON:0002974	molecular layer of cerebellar cortex	The molecular layer is the outermost layer of the cerebellar cortex. It contains the parallel fibers of the granule cells, interneurons such as stellate and basket cells, and the dendrites of the underlying Purkinje cells	["cerebellar molecular layer","cerebellum molecular cell layer","cerebellum molecular layer","stratum moleculare corticis cerebelli"]
UBERON:0002975	medial oculomotor nucleus		["M3","medial nucleus of oculomotor nuclear complex","medial oculomotor cell column"]
UBERON:0002976	preolivary nucleus		["preolivary nuclei"]
UBERON:0002977	triangular septal nucleus		["nucleus triangularis septi","triangular nucleus of septum","triangular nucleus septum (cajal)"]
UBERON:0002978	oral part of ventral lateral nucleus		["nucleus lateralis oralis situs principalis","nucleus ventralis lateralis, pars oralis","nucleus ventrooralis externus, anterior part (van buren)","subnucleus rostralis","ventral anterior nucleus, pars densicellularis","ventral lateral anterior nucleus","ventral lateral nucleus, oral part","ventral lateral thalamic nucleus, oral part","VLO"]
UBERON:0002979	Purkinje cell layer of cerebellar cortex	The Purkinje cell layer lies just underneath the molecular layer of the cerebellar cortex. It contains the neuronal cell bodies of the Purkinje cells that are arranged side by side in a single layer. Candelabrum interneurons are vertically oriented between the Purkinje cells. Purkinje neurons are inhibitory and provide the output of the cerebellar cortex through axons that project into the white matter. Extensive dendritic trees from the Purkinje cells extend upward in a single plane into the molecular layer where they synapse with parallel fibers of granule cells.	["cerebellar Purkinje cell layer","cerebellum Purkinje cell layer","cerebellum Purkinje layer","Purkinje cell layer"]
UBERON:0002980	opercular part of inferior frontal gyrus	Component of the inferior frontal gyrus.defined as the first gyrus from the precentral gyrus.	["gyrus frontalis inferior, pars opercularis","inferior frontal gyrus, pars opercularis","opercular portion of inferior frontal gyrus","pars opercularis","pars opercularis gyri frontalis inferioris","pars posterior of inferior frontal gyrus","posterior part of inferior frontal gyrus"]
UBERON:0002981	pulvinar nucleus	One of a set of nuclei located in the posterior thalamus, that projects to all or nearly all extra-striate visual areas.	["nuclei pulvinares","Pul","pulvinar","pulvinar nuclei","pulvinar thalami"]
UBERON:0002982	inferior pulvinar nucleus	One of four subdivisions recognized in the primate pulvinar based on initially on topography, located ventrally between the medial and lateral geniculate bodies (Carpenter, A core text of neuroanatomy, 3rd ed., 1985, pg 238)	["IPul","nucleus pulvinaris inferior","nucleus pulvinaris inferior thalami","nucleus pulvinaris thalami, pars inferior"]
UBERON:0002983	lateral posterior nucleus of thalamus	The lateral posterior nucleus is a nucleus of the thalamus. It acts in concert with the pulvinar.	["lateral posterior nucleus","lateral posterior nucleus of thalamus","lateral posterior nucleus of the thalamus","lateral posterior thalamic nucleus","laterodorsal nucleus, caudal part","LP","nucleus dorso-caudalis","nucleus dorsocaudalis (Hassler)","nucleus lateralis posterior","nucleus lateralis posterior thalami","nucleus lateralis thalami posterior","posterior lateral nucleus of thalamus"]
UBERON:0002984	lateral dorsal nucleus	The lateral dorsal nucleus is a nucleus of the thalamus. It acts in concert with the anterior nuclei of thalamus. It receives significant input from several subdivisions of visual cortex, and has a primary output to parietal cortex on the dorsolateral cortical convexity, giving it access to limbic forebrain nuclei important for emotion and behavior functions.	["dorsal thalamus, lateral group","lateral dorsal nucleus of thalamus","lateral dorsal thalamic nucleus","laterodorsal nucleus nucleus of thalamus","laterodorsal nucleus thalamic nucleus","laterodorsal nucleus, superficial part","laterodorsal thalamic nucleus","LD","nucleus dorsalis lateralis thalami","nucleus dorsalis superficialis (Hassler)","nucleus dorsolateralis thalami","nucleus lateralis dorsalis","nucleus lateralis dorsalis of thalamus","nucleus lateralis dorsalis thalami","nucleus lateralis thalami dorsalis"]
UBERON:0002985	ventral nucleus of medial geniculate body	Ventral division of medial geniculate body, first described by Morest (1964) in the cat, but found in primate, mouse and rat as well. It begins midway in the posterior third of the medial geniculate in the cat and is prominant anteriorly. The boundary between the dorsal and ventral divisions is demarcated in rat by a thick horizontally oriented axon bundle, the midgeniculate bundle (Webster, 1995, fig 16).	["medial geniculate complex, ventral part","medial geniculate nucleus, ventral part","medial nucleus of medial geniculate complex","MGV","nucleus corporis geniculati medialis, pars ventralis","nucleus geniculatus medialis fasciculosis (Hassler)","nucleus geniculatus medialis fasciculosus (Hassler)","nucleus geniculatus medialis pars ventralis","nucleus ventralis corporis geniculati medialis","ventral nucleus of medial geniculate complex","ventral principal nucleus of medial geniculate body","VMG"]
UBERON:0002986	obsolete neurofilament	.	["neuronal intermediate filament"]
UBERON:0002987	anterior spinocerebellar tract	Runs through the ventrolateral surface of the spinal cord. It enters the cerebellum through the superior cerebellar peduncle. It crosses the midline at the segmental level and recrosses in the cerebellum. Its terminals are distributed in the cerebellar anterior lobe, preferentially in the ipsilateral intermediate cortex. Rostrally, it extends to lobule II.	["Gower's tract","Gowers' tract","ventral spinocerebellar tract"]
UBERON:0002988	first dorsal interosseous of manus		["abductor indicis","first dorsal interosseous of hand"]
UBERON:0002989	anconeus muscle	A small muscle on the posterior aspect of the elbow joint.	["anconeus","m. anconeus","musculus anconaeus","musculus anconeus"]
UBERON:0002990	mammillothalamic tract of hypothalamus	Part of mammillothalamic tract contained within the hypothalamus	["MTHH"]
UBERON:0002991	supramammillary commissure		["commissure of forel","commissure y","decussation supramamilaris","postmammillary decussation","SUMX","supramammillary decussation"]
UBERON:0002992	paratenial nucleus	One of the median nuclei of the thalamus, situated ventral and medial to the stria medullaris.	["nucleus parataenialis","nucleus parataenialis","parataenial nucleus","paratenial thalamic nucleus","PT"]
UBERON:0002993	inferior central nucleus		["inferior central nucleus (of roller)","inferior central nucleus of raphe","inferior central tegmental nucleus","nucleus centralis inferior","nucleus tegmentalis centralis inferior"]
UBERON:0002995	substantia nigra pars lateralis		["lateral part of substantia nigra","pars lateralis","pars lateralis substantiae nigrae","substantia nigra, lateral part"]
UBERON:0002996	nucleus of optic tract	Predominantly gray matter structure consisting of large multipoloar cells lying aong axons of the brachium of the superior colliculus, lyaing adjaent to the dorsal terminal nucleus of the accessory optic system. In several species, cells of this nucleus receive input from the contralateral retina (Sefton and Dreher in Paxinos, G. The rat nervous system, 1995, pg. 862).	["large-celled nucleus of optic tract","lentiform nucleus of pretectal area","nucleus of the optic tract","optic tract nucleus"]
UBERON:0002997	nucleus of medial eminence		["medial eminence nucleus","nucleus eminentiae teretis","nucleus of eminentia teres"]
UBERON:0002998	inferior frontal gyrus	Component of the frontal lobe, lateral aspect. The rostral boundary is the first appearance of the inferior frontal sulcus whereas the caudal boundary is the precentral gyrus. The medial and lateral boundaries are the lateral bank of the inferior frontal sulcus and the medial bank of the lateral orbital sulcus and/or the circular insular sulcus respectively (Christein Fennema-Notestine).	["inferior frontal convolution"]
UBERON:0002999	oral pontine reticular nucleus	The oral pontine reticular nucleus is delineated from its caudal brother, with which it shares its first three names. This nucleus tapers into the lower mesencephalic reticular formation and contains sporadic giant cells. Different populations of the pontis oralis have displayed discharge patterns which coordinate with phasic movements to and from paradoxical sleep. From this information it has been implied that the n.r. pontis oralis is involved in the mediation of changing to and from REM sleep..	["pontine reticular nucleus, rostral part"]
UBERON:0003000	obsolete intermediate filament	.	[]
UBERON:0003001	nervous system lemniscus	A bundle or band of sensory nerve fibers.	["lemniscus","neuraxis lemniscus"]
UBERON:0003002	medial lemniscus	Fiber tract arising predominantly from neurons in the nucleus gracilis and nucleus cuneatus in the medulla, projecting to thalamus. Fibers cross in the decussation of the medial lemniscus.	[]
UBERON:0003003	obsolete microfilament		["actin filament","microfilament","microfilamentum"]
UBERON:0003004	median raphe nucleus	The median raphe nucleus (or superior central nucleus) is composed of polygonal, fusiform and pyriform neurons and exists rostral to the nucleus raphe pontis. One trait of the MRN is its inhibition by lysergic acid diethylamide and psilocin, two serotonin antagonist hallucinogens. The inactivation of the nucleus centralis superior via LSD produces a dose dependent inactivation in the MRN, but not in the raphe pallidus.	["cell group b8","medial raphe nucleus","median nucleus of the raphe","MRN","nucleus raphes medianus","superior central nucleus","superior central nucleus raphe","superior central tegmental nucleus"]
UBERON:0003005	dorsal longitudinal fasciculus of midbrain	Part of dorsal longitudinal fasciculus located in the midbrain tegmentum	["bundle of Schutz of midbrain","DLFMB","fasciculus of Schutz of midbrain","midbrain bundle of Schutz","midbrain dorsal longitudinal fasciculus","midbrain fasciculus of Schutz","midbrain posterior longitudinal fasciculus","posterior longitudinal fasciculus of midbrain"]
UBERON:0003006	dorsal nucleus of lateral lemniscus		["dorsal nucleus of the lateral lemniscus","nucleus of the lateral lemniscus, dorsal part","nucleus posterior lemnisci lateralis","posterior nucleus of lateral lemniscus"]
UBERON:0003007	lateral parabrachial nucleus	The lateral parabrachial nucleus induces thirst by stimulating the median preoptic nucleus. It gets its name from its location relative to the superior cerebellar peduncles, which is also known as the 'brachia conjunctiva'..	[]
UBERON:0003008	dorsal longitudinal fasciculus of hypothalamus	Part of dorsal longitudinal fasciculus located within the hypothalamus	["DLFH"]
UBERON:0003009	dorsal tegmental decussation		["decussatio tegmentalis posterior","dorsal fountain decussation","DTGX","fountain decussation of Meynert","Meynert's decussation","posterior tegmental decussation"]
UBERON:0003010	lateral pes lemniscus		["deep pes lemniscus","fussschleife","lateral pontine bundle","laterale haubenfussschleife","laterale pontine buendel","LPL","pes lemniscus profond"]
UBERON:0003011	facial motor nucleus	Nucleus located in the pontine tegmentum containing motor neurons that innervate the muscles of the face. Some neurons that project to the cerebellum have also been identified in some species.	["branchiomotor nucleus of facial nerve","facial motor nucleus","facial nerve motor nucleus","motor nucleus of facial nerve","motor nucleus of VII","motor nucleus VII","nucleus motorius nervi facialis","nVII"]
UBERON:0003012	flocculonodular lobe	The flocculonodular lobe is a lobe of the cerebellum consisting of the nodule and the flocculus. It is closely associated with the vestibulocerebellum..	["cerebellum flocculonodular lobe","flocculonodular lobe","flocculonodular lobe of cerebellum","lobus flocculonodularis","posterior lobe-2 of cerebellum"]
UBERON:0003013	alar central lobule	The lobulus centralis is a small square lobule, situated in the anterior cerebellar notch. It overlaps the lingula, from which it is separated by the precentral fissure; laterally, it extends along the upper and anterior part of each hemisphere, where it forms a wing-like prolongation, the alar central lobule..	["ala centralis","alae of central lobule","lobules II, III of vermis"]
UBERON:0003015	anterior quadrangular lobule		["anterior crescentic lobule of cerebellum","anterior quadrangular lobule of cerebellum","anterior quadrangular lobule of cerebellum [H IV et V]","anterior semilunar lobule","lobulus quadrangularis (pars rostralis)","lobulus quadrangularis anterior cerebelli [h iv et v]","semilunar lobule-1 (anterior)"]
UBERON:0003016	postcommissural fornix of brain	The posterior fibers of the fornix, which continue through the hypothalamus to the mammillary bodies; then to the anterior nuclei of thalamus, which project to the cingulate cortex.	["fornix (entering Corpus mamillare)","POFX","postcommissural fornix"]
UBERON:0003017	substantia innominata	A predominantly gray matter structure of the basal telencephalon defined on the basis of Nissl stain. Caudal to the anterior commissure it lies deep to the globus pallidus and dorsal to the amygdala. Rostral to the anterior commissure it lies deep to the striatum. The more rostral portion contains the basal forebrain nucleus ( Anthoney-1994 ). In the late twentieth century the region containing the substantia innominata was resegmented on the basis of neurochemistry and connectivity to constitute the striatopallidal system ( Heimer-1995 ). In this scheme the caudal portion of substantia innominata is located largely in the ventral pallidum and the rostral portion in the ventral striatum. (from Brain Info)	["innominate substance","nucleus of substantia innominata"]
UBERON:0003018	parvicellular part of ventral posteromedial nucleus		["gustatory nucleus (thalamus)","gustatory thalamic nucleus","nucleus ventralis posterior medialis thalami, pars parvicellularis","pars parvicellularis nuclei ventralis posteromedialis thalami","parvicellular part of ventral posteromedial nucleus of thalamus","ventral posteromedial nucleus of thalamus, parvicellular part","ventral posteromedial nucleus, parvocellular part","ventral posteromedial thalamic nucleus, parvicellular part","ventroposteromedial nucleus of the thalamus, parvicellular part","VPMPC"]
UBERON:0003019	oral part of ventral posterolateral nucleus		["nucleus lateralis intermedius lateralis","nucleus posteroventralis oralis","nucleus ventralis intermedius (dewulf)","nucleus ventralis intermedius (walker)","nucleus ventralis intermedius thalami","nucleus ventralis posterior lateralis, pars oralis","nucleus ventrointermedius","ventral part of ventral lateral posterior nucleus (jones)","ventral posterolateral nucleus, oral part","ventral posterolateral thalamic nucleus, oral part","VPLO"]
UBERON:0003020	subcallosal area	The subcallosal area (parolfactory area of Broca, area parolfactoria) is a small triangular field on the medial surface of the hemisphere in front of the subcallosal gyrus, from which it is separated by the posterior parolfactory sulcus; it is continuous below with the olfactory trigone, and above and in front with the cingulate gyrus; it is limited anteriorly by the anterior parolfactory sulcus..	["adolfactory area","area paraolfactoria","paraolfactory area","parolfactory area"]
UBERON:0003021	central lobule	The central lobule is a small square lobule, situated in the anterior cerebellar notch. It overlaps the lingula, from which it is separated by the precentral fissure; laterally, it extends along the upper and anterior part of each hemisphere, where it forms a wing-like prolongation, the ala lobuli centralis..	["central lobule of cerebellum","central lobule of cerebellum [II and III]","lobulus centralis cerebelli [ii et iii]"]
UBERON:0003022	obsolete lobe parts of cerebral cortex		[]
UBERON:0003023	pontine tegmentum	Dorsal portion of the pons, containing cranial nervee nuclei, ascending and descending tracts and reticular nuclei. It is continuous with the reticular formation of the medulla (Carpenter, A Core Text of Neuroanatomy, 3rd ed, 1985, pg 133).	["dorsal pons","dorsal portion of pons","tegmental portion of pons","tegmentum of pons","tegmentum pontis"]
UBERON:0003024	principal part of ventral posteromedial nucleus		["nucleus ventralis posteromedialis, pars prinicipalis","VPMPr"]
UBERON:0003025	brachium of inferior colliculus	The Brachium of inferior colliculus (or inferior brachium) carries auditory afferent fibers from the inferior colliculus of the mesencephalon to the medial geniculate nucleus..	["brachium of medial geniculate","inferior brachium","inferior collicular brachium","inferior colliculus brachium","inferior quadrigeminal brachium","peduncle of inferior colliculus"]
UBERON:0003026	limitans nucleus		["Lim","limitans thalamic nucleus","nucleus limitans","nucleus limitans opticus (Hassler)","nucleus limitans thalami"]
UBERON:0003027	cingulate cortex	The cingulate cortex is a part of the brain situated in the medial aspect of the cortex. It is extended from the corpus callosum below to the cingulate sulcus above, at least anteriorly..	["cingulate neocortex"]
UBERON:0003028	commissure of inferior colliculus	A commissure that is part of a inferior colliculus.	["caudal colliculus commissure","commissure of caudal colliculus","commissure of inferior colliculi","commissure of posterior colliculus","commissure of posterior corpus quadrigeminum","inferior collicular commissure","inferior colliculus commissure","posterior colliculus commissure","posterior corpus quadrigeminum commissure"]
UBERON:0003029	stria terminalis	White matter structure in the brain consisting of fibers running along the lateral margin of the ventricular surface of the thalamus. The stria terminalis covers the thalamostriate vein, marking a line of separation between the thalamus and the caudate nucleus as seen upon gross dissection of the ventricles of the brain, viewed from the superior aspect. The stria terminalis extends from the region of the interventricular foramen to the temporal horn of the lateral ventricle, carrying fibers from the amygdala to the septal, hypothalamic, and thalamic areas of the brain. It also carries fibers projecting from these areas back to the amygdala. (Wikipedia:Stria_terminalis)	["semicircular stria","terminal stria"]
UBERON:0003030	posterior nucleus of thalamus		["nucleus posterior thalami","nucleus thalami posterior","PTh"]
UBERON:0003031	submedial nucleus of thalamus	Thalamic nucleus separated from the ventromedial part of the mediodorsal nucleus of the thalamus by the internal medullary lamina (Paxinos The rat nervous system 2nd ed, Academic Press, 1995).	["gelatinosus thalamic nucleus","nucleus submedialis thalami","nucleus submedius thalami","SM","submedial nucleus","submedial nucleus of thalamus","submedial nucleus thalamus","submedial thalamic nucleus"]
UBERON:0003033	suprageniculate nucleus of thalamus		["nucleus suprageniculatus","SG","suprageniculate nucleus","suprageniculate thalamic nucleus"]
UBERON:0003034	central dorsal nucleus of thalamus		["CD","central dorsal nucleus","central dorsal nucleus of thalamus","circular nucleus","nucleus centralis dorsalis thalami","nucleus centralis superior lateralis","nucleus centralis superior lateralis thalami"]
UBERON:0003035	obsolete regional part of cerebellar white matter		["segment of cerebellar white matter"]
UBERON:0003036	central lateral nucleus		["central lateral nucleus of thalamus","central lateral thalamic nucleus","centrolateral thalamic nucleus","CL","nucleus centralis lateralis of thalamus","nucleus centralis lateralis thalami"]
UBERON:0003037	septum	A wall, dividing a cavity or structure into smaller ones.	["septa"]
UBERON:0003038	thoracic spinal cord	The thoracic nerves are the spinal nerves emerging from the thoracic vertebrae..	["pars thoracica medullae spinalis","segmenta thoracica medullae spinalis [1-12]","thoracic region of spinal cord","thoracic segment of spinal cord","thoracic segments of spinal cord [1-12]","thoracic spinal cord"]
UBERON:0003039	anterior commissure anterior part	The horseshoe-shaped tract that connects the two olfactory bulbs.	["anterior commissure pars anterior","anterior commissure, anterior part","anterior part of anterior commissure","anterior part of anterior commissure","commissura anterior, crus anterius","commissura anterior, pars anterior","commissura anterior, pars olfactoria","commissura rostralis, pars anterior","olfactory limb of anterior commissure","olfactory part of anterior commissure","pars anterior","pars anterior commissurae anterioris","pars olfactoria commissurae anterioris"]
UBERON:0003040	central gray substance of midbrain	Periaqueductal gray (PAG; also called the 'central gray') is the gray matter located around the cerebral aqueduct within the midbrain. It plays a role in the descending modulation of pain and in defensive behaviour. The ascending pain and temperature fibers of the spinothalamic tract also send information to the PAG via the spinomesencephalic tract. The spinomesencephalic tract is so-named because the fibers originate in the spine and terminate in the mesencephalon, another name for the midbrain, the part of the brain in which the PAG resides..	["anulus of cerebral aqueduct","central (periaqueductal) gray","CGMB","griseum centrale","midbrain periaqueductal grey","periaqueductal gray","periaqueductal gray matter","periaqueductal gray of tegmentum","periaqueductal grey","periaqueductal grey matter","periaqueductal grey substance","substantia grisea centralis"]
UBERON:0003041	trigeminal nerve fibers	A nerve fiber that is part of a trigeminal nerve.	["central part of trigeminal nerve","trigeminal nerve fibers","trigeminal nerve tract"]
UBERON:0003043	posterior part of anterior commissure	The major forebrain commissure that connects the two temporal lobes of the cortex.	["anterior commissure pars posterior","anterior commissure temporal limb","anterior commissure, posterior part","commissura anterior, crus posterius","commissura anterior, pars posterior","commissura rostralis, pars posterior","pars posterior","pars posterior commissurae anterioris","temporal limb of anterior commissure"]
UBERON:0003044	uncinate fasciculus	Pathway arising from the fastigial nucleus to the vestibular nuclei, reticular formation, motor neurons of brainstem and cervical spinal cord (Butler and Hodos, Comparative Vertebrate Neuroanatomy, 2nd ed., 2005, pg 261).	["cerebral uncinate fasciculus"]
UBERON:0003045	dorsal longitudinal fasciculus	A fiber bundle containing fibers from nuclei of the hypothalamus that project to the dorsal tegmental nucleus and other regions of the midbrain and the pons, as well as fibers originating in the pontine reticular formation and the medullary reticular formation that project to the thalamus and other regions of the forebrain (Carpenter-83). In NeuroNames it is a composite structure consisting of the dorsal longitudinal fasciculus of hypothalamus, the dorsal longitudinal fasciculus of midbrain, the dorsal longitudinal fasciculus of pons and the dorsal longitudinal fasciculus of medulla. (NeuroNames)	["bundle of Schutz","fasciculus longitudinalis posterior","fasciculus of Schutz","posterior longitudinal fasciculus"]
UBERON:0003046	ventral acoustic stria	White matter structure containing fibers arising from neurons in the cochlear nuclear complex	["anterior acoustic stria","stria cochlearis anterior"]
UBERON:0003047	obsolete regional part of pretectal region	A regional part of brain that is part of a pretectal region.	["pretectal region segment","segment of pretectal region"]
UBERON:0003048	obsolete regional part of hypothalamus	A regional part of brain that is part of a hypothalamus.	["hypothalamus segment","segment of hypothalamus"]
UBERON:0003049	collagen and cuticulin-based cuticle	A type of cuticle composed of highly cross-linked collagens and specialised insoluble proteins known as cuticlins, together with glycoproteins and lipids.	[]
UBERON:0003050	olfactory placode	A thick plate of cells derived from the neural ectoderm in the head region of the embryo that develops into the olfactory region of the nasal cavity.	["olfactory placodes","placoda nasalis","placoda olfactoria"]
UBERON:0003051	ear vesicle	An epithelial sac of invaginated ectoderm formed from the otic placode that gives rise to the structures of the inner ear	["otic vesicle"]
UBERON:0003052	midbrain-hindbrain boundary	The part of the brain that is the morphological boundary between the midbrain and hindbrain and that is the location of an organizing center which patterns the midbrain and hindbrain primordia of the neural plate.	["MHB","mid-hindbrain boundary","mid-hindbrain junction","midbrain hindbrain boundary"]
UBERON:0003053	ventricular zone	Proliferative region that is part of the ventricular system.	["brain ventricular zone","ventricular zone of brain","VZ"]
UBERON:0003054	roof plate	A single row of glia at the dorsal midline of the developing neural tube along the entire anterior-posterior axis. This region provides inductive signals for the specification of neuronal cell types and of the specification of neural crest cells. The cells comprising the roof plate are the precursors to radial glial cells.	["roof plate neural tube","roof plate neural tube region","roofplate"]
UBERON:0003055	periderm	A temporary epithelium that derives from the outer layer of the ectdoerm and is shed once the inner layer differentiates to form a true epidermis.	["skin periderm"]
