id	name	description	synonyms
data:1255	Sequence features	Annotation of positional features of molecular sequence(s), i.e. that can be mapped to position(s) in the sequence.	["Feature record","Sequence features report","General sequence features","Features","SO:0000110"]
data:1256	Sequence features (comparative)	Comparative data on sequence features such as statistics, intersections (and data on intersections), differences etc.	[]
data:1257	Sequence property (protein)	A report of general sequence properties derived from protein sequence data.	[]
data:1258	Sequence property (nucleic acid)	A report of general sequence properties derived from nucleotide sequence data.	[]
data:1259	Sequence complexity report	A report on sequence complexity, for example low-complexity or repeat regions in sequences.	["Sequence property (complexity)"]
data:1260	Sequence ambiguity report	A report on ambiguity in molecular sequence(s).	["Sequence property (ambiguity)"]
data:1261	Sequence composition report	A report (typically a table) on character or word composition / frequency of a molecular sequence(s).	["Sequence property (composition)","Sequence composition"]
data:1262	Peptide molecular weight hits	A report on peptide fragments of certain molecular weight(s) in one or more protein sequences.	[]
data:1263	Base position variability plot	A plot of third base position variability in a nucleotide sequence.	[]
data:1264	Sequence composition table	A table of character or word composition / frequency of a molecular sequence.	[]
data:1265	Base frequencies table	A table of base frequencies of a nucleotide sequence.	[]
data:1266	Base word frequencies table	A table of word composition of a nucleotide sequence.	[]
data:1267	Amino acid frequencies table	A table of amino acid frequencies of a protein sequence.	["Sequence composition (amino acid frequencies)"]
data:1268	Amino acid word frequencies table	A table of amino acid word composition of a protein sequence.	["Sequence composition (amino acid words)"]
data:1269	DAS sequence feature annotation	Annotation of a molecular sequence in DAS format.	[]
data:1270	Feature table	Annotation of positional sequence features, organised into a standard feature table.	["Sequence feature table"]
data:1274	Map	A map of (typically one) DNA sequence annotated with positional or non-positional features.	["DNA map"]
data:1276	Nucleic acid features	An informative report on intrinsic positional features of a nucleotide sequence, formatted to be machine-readable.	["Nucleic acid feature table","Feature table (nucleic acid)","Genome features","Genomic features"]
data:1277	Protein features	An informative report on intrinsic positional features of a protein sequence.	["Protein feature table","Feature table (protein)"]
data:1278	Genetic map	A map showing the relative positions of genetic markers in a nucleic acid sequence, based on estimation of non-physical distance such as recombination frequencies.	["Linkage map"]
data:1279	Sequence map	A map of genetic markers in a contiguous, assembled genomic sequence, with the sizes and separation of markers measured in base pairs.	[]
data:1280	Physical map	A map of DNA (linear or circular) annotated with physical features or landmarks such as restriction sites, cloned DNA fragments, genes or genetic markers, along with the physical distances between them.	[]
data:1281	Sequence signature map	Image of a sequence with matches to signatures, motifs or profiles.	[]
data:1283	Cytogenetic map	A map showing banding patterns derived from direct observation of a stained chromosome.	["Cytogenic map","Chromosome map","Cytologic map"]
data:1284	DNA transduction map	A gene map showing distances between loci based on relative cotransduction frequencies.	[]
data:1285	Gene map	Sequence map of a single gene annotated with genetic features such as introns, exons, untranslated regions, polyA signals, promoters, enhancers and (possibly) mutations defining alleles of a gene.	[]
data:1286	Plasmid map	Sequence map of a plasmid (circular DNA).	[]
data:1288	Genome map	Sequence map of a whole genome.	[]
data:1289	Restriction map	Image of the restriction enzyme cleavage sites (restriction sites) in a nucleic acid sequence.	[]
data:1290	InterPro compact match image	Image showing matches between protein sequence(s) and InterPro Entries.	[]
data:1291	InterPro detailed match image	Image showing detailed information on matches between protein sequence(s) and InterPro Entries.	[]
data:1292	InterPro architecture image	Image showing the architecture of InterPro domains in a protein sequence.	[]
data:1293	SMART protein schematic	SMART protein schematic in PNG format.	[]
data:1294	GlobPlot domain image	Images based on GlobPlot prediction of intrinsic disordered regions and globular domains in protein sequences.	[]
data:1298	Sequence motif matches	Report on the location of matches to profiles, motifs (conserved or functional patterns) or other signatures in one or more sequences.	[]
data:1299	Sequence features (repeats)	Location of short repetitive subsequences (repeat sequences) in (typically nucleotide) sequences.	[]
data:1300	Gene and transcript structure (report)	A report on predicted or actual gene structure, regions which make an RNA product and features such as promoters, coding regions, splice sites etc.	[]
data:1301	Mobile genetic elements	regions of a nucleic acid sequence containing mobile genetic elements.	[]
data:1303	Nucleic acid features (quadruplexes)	A report on quadruplex-forming motifs in a nucleotide sequence.	[]
data:1306	Nucleosome exclusion sequences	Report on nucleosome formation potential or exclusion sequence(s).	[]
data:1309	Gene features (exonic splicing enhancer)	A report on exonic splicing enhancers (ESE) in an exon.	[]
data:1310	Nucleic acid features (microRNA)	A report on microRNA sequence (miRNA) or precursor, microRNA targets, miRNA binding sites in an RNA sequence etc.	[]
data:1313	Coding region	protein-coding regions including coding sequences (CDS), exons, translation initiation sites and open reading frames.	[]
data:1314	Gene features (SECIS element)	A report on selenocysteine insertion sequence (SECIS) element in a DNA sequence.	[]
data:1315	Transcription factor binding sites	transcription factor binding sites (TFBS) in a DNA sequence.	[]
data:1321	Protein features (sites)	A report on predicted or known key residue positions (sites) in a protein sequence, such as binding or functional sites.	[]
data:1322	Protein features report (signal peptides)	signal peptides or signal peptide cleavage sites in protein sequences.	[]
data:1323	Protein features report (cleavage sites)	cleavage sites (for a proteolytic enzyme or agent) in a protein sequence.	[]
data:1324	Protein features (post-translation modifications)	post-translation modifications in a protein sequence, typically describing the specific sites involved.	[]
data:1325	Protein features report (active sites)	catalytic residues (active site) of an enzyme.	[]
data:1326	Protein features report (binding sites)	ligand-binding (non-catalytic) residues of a protein, such as sites that bind metal, prosthetic groups or lipids.	[]
data:1327	Protein features (epitopes)	A report on antigenic determinant sites (epitopes) in proteins, from sequence and / or structural data.	[]
data:1328	Protein features report (nucleic acid binding sites)	RNA and DNA-binding proteins and binding sites in protein sequences.	[]
data:1329	MHC Class I epitopes report	A report on epitopes that bind to MHC class I molecules.	[]
data:1330	MHC Class II epitopes report	A report on predicted epitopes that bind to MHC class II molecules.	[]
data:1331	Protein features (PEST sites)	A report or plot of PEST sites in a protein sequence.	[]
data:1338	Sequence database hits scores list	Scores from a sequence database search (for example a BLAST search).	[]
data:1339	Sequence database hits alignments list	Alignments from a sequence database search (for example a BLAST search).	[]
data:1340	Sequence database hits evaluation data	A report on the evaluation of the significance of sequence similarity scores from a sequence database search (for example a BLAST search).	[]
data:1344	MEME motif alphabet	Alphabet for the motifs (patterns) that MEME will search for.	[]
data:1345	MEME background frequencies file	MEME background frequencies file.	[]
data:1346	MEME motifs directive file	File of directives for ordering and spacing of MEME motifs.	[]
data:1347	Dirichlet distribution	Dirichlet distribution used by hidden Markov model analysis programs.	[]
data:1348	HMM emission and transition counts	Emission and transition counts of a hidden Markov model, generated once HMM has been determined, for example after residues/gaps have been assigned to match, delete and insert states.	[]
data:1352	Regular expression	Regular expression pattern.	[]
data:1353	Sequence motif	Any specific or conserved pattern (typically expressed as a regular expression) in a molecular sequence.	[]
data:1354	Sequence profile	Some type of statistical model representing a (typically multiple) sequence alignment.	[]
data:1355	Protein signature	An informative report about a specific or conserved protein sequence pattern.	["Protein site signature","Protein repeat signature","Protein family signature","Protein domain signature","InterPro entry","Protein region signature"]
data:1358	Prosite nucleotide pattern	A nucleotide regular expression pattern from the Prosite database.	[]
data:1359	Prosite protein pattern	A protein regular expression pattern from the Prosite database.	[]
data:1361	Position frequency matrix	A profile (typically representing a sequence alignment) that is a simple matrix of nucleotide (or amino acid) counts per position.	["PFM"]
data:1362	Position weight matrix	A profile (typically representing a sequence alignment) that is weighted matrix of nucleotide (or amino acid) counts per position.	["PWM"]
data:1363	Information content matrix	A profile (typically representing a sequence alignment) derived from a matrix of nucleotide (or amino acid) counts per position that reflects information content at each position.	["ICM"]
data:1364	Hidden Markov model	A statistical Markov model of a system which is assumed to be a Markov process with unobserved (hidden) states.  For example, a hidden Markov model representation of a set or alignment of sequences.	["HMM"]
data:1365	Fingerprint	One or more fingerprints (sequence classifiers) as used in the PRINTS database.	[]
data:1368	Domainatrix signature	A protein signature of the type used in the EMBASSY Signature package.	[]
data:1371	HMMER NULL hidden Markov model	NULL hidden Markov model representation used by the HMMER package.	[]
data:1372	Protein family signature	A protein family signature (sequence classifier) from the InterPro database.	[]
data:1373	Protein domain signature	A protein domain signature (sequence classifier) from the InterPro database.	[]
data:1374	Protein region signature	A protein region signature (sequence classifier) from the InterPro database.	[]
data:1375	Protein repeat signature	A protein repeat signature (sequence classifier) from the InterPro database.	[]
data:1376	Protein site signature	A protein site signature (sequence classifier) from the InterPro database.	[]
data:1377	Protein conserved site signature	A protein conserved site signature (sequence classifier) from the InterPro database.	[]
data:1378	Protein active site signature	A protein active site signature (sequence classifier) from the InterPro database.	[]
data:1379	Protein binding site signature	A protein binding site signature (sequence classifier) from the InterPro database.	[]
data:1380	Protein post-translational modification signature	A protein post-translational modification signature (sequence classifier) from the InterPro database.	[]
data:1381	Pair sequence alignment	Alignment of exactly two molecular sequences.	["Sequence alignment (pair)"]
data:1382	Sequence alignment (multiple)	Alignment of more than two molecular sequences.	[]
data:1383	Nucleic acid sequence alignment	Alignment of multiple nucleotide sequences.	["Sequence alignment (nucleic acid)","RNA sequence alignment","DNA sequence alignment"]
data:1384	Protein sequence alignment	Alignment of multiple protein sequences.	["Sequence alignment (protein)"]
data:1385	Hybrid sequence alignment	Alignment of multiple molecular sequences of different types.	["Sequence alignment (hybrid)"]
data:1386	Sequence alignment (nucleic acid pair)	Alignment of exactly two nucleotide sequences.	[]
data:1387	Sequence alignment (protein pair)	Alignment of exactly two protein sequences.	[]
data:1388	Hybrid sequence alignment (pair)	Alignment of exactly two molecular sequences of different types.	[]
data:1389	Multiple nucleotide sequence alignment	Alignment of more than two nucleotide sequences.	[]
data:1390	Multiple protein sequence alignment	Alignment of more than two protein sequences.	[]
data:1394	Alignment score or penalty	A simple floating point number defining the penalty for opening or extending a gap in an alignment.	[]
data:1395	Score end gaps control	Whether end gaps are scored or not.	[]
data:1396	Aligned sequence order	Controls the order of sequences in an output sequence alignment.	[]
data:1397	Gap opening penalty	A penalty for opening a gap in an alignment.	[]
data:1398	Gap extension penalty	A penalty for extending a gap in an alignment.	[]
data:1399	Gap separation penalty	A penalty for gaps that are close together in an alignment.	[]
data:1400	Terminal gap penalty	A penalty for gaps at the termini of an alignment, either from the N/C terminal of protein or 5'/3' terminal of nucleotide sequences.	[]
data:1401	Match reward score	The score for a 'match' used in various sequence database search applications with simple scoring schemes.	[]
data:1402	Mismatch penalty score	The score (penalty) for a 'mismatch' used in various alignment and sequence database search applications with simple scoring schemes.	[]
data:1403	Drop off score	This is the threshold drop in score at which extension of word alignment is halted.	[]
data:1404	Gap opening penalty (integer)	A simple floating point number defining the penalty for opening a gap in an alignment.	[]
data:1405	Gap opening penalty (float)	A simple floating point number defining the penalty for opening a gap in an alignment.	[]
data:1406	Gap extension penalty (integer)	A simple floating point number defining the penalty for extending a gap in an alignment.	[]
data:1407	Gap extension penalty (float)	A simple floating point number defining the penalty for extending a gap in an alignment.	[]
data:1408	Gap separation penalty (integer)	A simple floating point number defining the penalty for gaps that are close together in an alignment.	[]
data:1409	Gap separation penalty (float)	A simple floating point number defining the penalty for gaps that are close together in an alignment.	[]
data:1410	Terminal gap opening penalty	A number defining the penalty for opening gaps at the termini of an alignment, either from the N/C terminal of protein or 5'/3' terminal of nucleotide sequences.	[]
data:1411	Terminal gap extension penalty	A number defining the penalty for extending gaps at the termini of an alignment, either from the N/C terminal of protein or 5'/3' terminal of nucleotide sequences.	[]
data:1412	Sequence identity	Sequence identity is the number (%) of matches (identical characters) in positions from an alignment of two molecular sequences.	[]
data:1413	Sequence similarity	Sequence similarity is the similarity (expressed as a percentage) of two molecular sequences calculated from their alignment, a scoring matrix for scoring characters substitutions and penalties for gap insertion and extension.	[]
data:1414	Sequence alignment metadata (quality report)	Data on molecular sequence alignment quality (estimated accuracy).	[]
data:1415	Sequence alignment report (site conservation)	Data on character conservation in a molecular sequence alignment.	[]
data:1416	Sequence alignment report (site correlation)	Data on correlations between sites in a molecular sequence alignment, typically to identify possible covarying positions and predict contacts or structural constraints in protein structures.	[]
data:1417	Sequence-profile alignment (Domainatrix signature)	Alignment of molecular sequences to a Domainatrix signature (representing a sequence alignment).	[]
data:1418	Sequence-profile alignment (HMM)	Alignment of molecular sequence(s) to a hidden Markov model(s).	[]
data:1420	Sequence-profile alignment (fingerprint)	Alignment of molecular sequences to a protein fingerprint from the PRINTS database.	[]
data:1426	Phylogenetic continuous quantitative data	Continuous quantitative data that may be read during phylogenetic tree calculation.	["Quantitative traits","Phylogenetic continuous quantitative characters"]
data:1427	Phylogenetic discrete data	Character data with discrete states that may be read during phylogenetic tree calculation.	["Discrete characters","Phylogenetic discrete states","Discretely coded characters"]
data:1428	Phylogenetic character cliques	One or more cliques of mutually compatible characters that are generated, for example from analysis of discrete character data, and are used to generate a phylogeny.	["Phylogenetic report (cliques)"]
data:1429	Phylogenetic invariants	Phylogenetic invariants data for testing alternative tree topologies.	["Phylogenetic report (invariants)"]
data:1438	Phylogenetic report	A report of data concerning or derived from a phylogenetic tree, or from comparing two or more phylogenetic trees.	[]
data:1439	DNA substitution model	A model of DNA substitution that explains a DNA sequence alignment, derived from phylogenetic tree analysis.	["Phylogenetic tree report (DNA substitution model)","Substitution model","Sequence alignment report (DNA substitution model)"]
data:1440	Phylogenetic tree report (tree shape)	Data about the shape of a phylogenetic tree.	[]
data:1441	Phylogenetic tree report (tree evaluation)	Data on the confidence of a phylogenetic tree.	[]
data:1442	Phylogenetic tree distances	Distances, such as Branch Score distance, between two or more phylogenetic trees.	["Phylogenetic tree report (tree distances)"]
data:1443	Phylogenetic tree report (tree stratigraphic)	Molecular clock and stratigraphic (age) data derived from phylogenetic tree analysis.	[]
data:1444	Phylogenetic character contrasts	Independent contrasts for characters used in a phylogenetic tree, or covariances, regressions and correlations between characters for those contrasts.	["Phylogenetic report (character contrasts)"]
data:1446	Comparison matrix (integers)	Matrix of integer numbers for sequence comparison.	[]
data:1447	Comparison matrix (floats)	Matrix of floating point numbers for sequence comparison.	[]
data:1448	Comparison matrix (nucleotide)	Matrix of integer or floating point numbers for nucleotide comparison.	["Nucleotide comparison matrix","Nucleotide substitution matrix"]
data:1449	Comparison matrix (amino acid)	Matrix of integer or floating point numbers for amino acid comparison.	["Amino acid comparison matrix","Amino acid substitution matrix"]
data:1450	Nucleotide comparison matrix (integers)	Matrix of integer numbers for nucleotide comparison.	["Nucleotide substitution matrix (integers)"]
data:1451	Nucleotide comparison matrix (floats)	Matrix of floating point numbers for nucleotide comparison.	["Nucleotide substitution matrix (floats)"]
data:1452	Amino acid comparison matrix (integers)	Matrix of integer numbers for amino acid comparison.	[]
data:1453	Amino acid comparison matrix (floats)	Matrix of floating point numbers for amino acid comparison.	[]
data:1459	Nucleic acid structure	3D coordinate and associated data for a nucleic acid tertiary (3D) structure.	[]
data:1460	Protein structure	3D coordinate and associated data for a protein tertiary (3D) structure, or part of a structure, possibly in complex with other molecules.	["Protein structures"]
data:1461	Protein-ligand complex	The structure of a protein in complex with a ligand, typically a small molecule such as an enzyme substrate or cofactor, but possibly another macromolecule.	[]
data:1462	Carbohydrate structure	3D coordinate and associated data for a carbohydrate (3D) structure.	[]
data:1463	Small molecule structure	3D coordinate and associated data for the (3D) structure of a small molecule, such as any common chemical compound.	["CHEBI:23367"]
data:1464	DNA structure	3D coordinate and associated data for a DNA tertiary (3D) structure.	[]
data:1465	RNA structure	3D coordinate and associated data for an RNA tertiary (3D) structure.	[]
data:1466	tRNA structure	3D coordinate and associated data for a tRNA tertiary (3D) structure, including tmRNA, snoRNAs etc.	[]
data:1467	Protein chain	3D coordinate and associated data for the tertiary (3D) structure of a polypeptide chain.	[]
data:1468	Protein domain	3D coordinate and associated data for the tertiary (3D) structure of a protein domain.	[]
data:1469	Protein structure (all atoms)	3D coordinate and associated data for a protein tertiary (3D) structure (all atoms).	[]
data:1470	C-alpha trace	3D coordinate and associated data for a protein tertiary (3D) structure (typically C-alpha atoms only).	["Protein structure (C-alpha atoms)"]
data:1471	Protein chain (all atoms)	3D coordinate and associated data for a polypeptide chain tertiary (3D) structure (all atoms).	[]
data:1472	Protein chain (C-alpha atoms)	3D coordinate and associated data for a polypeptide chain tertiary (3D) structure (typically C-alpha atoms only).	[]
data:1473	Protein domain (all atoms)	3D coordinate and associated data for a protein domain tertiary (3D) structure (all atoms).	[]
data:1474	Protein domain (C-alpha atoms)	3D coordinate and associated data for a protein domain tertiary (3D) structure (typically C-alpha atoms only).	[]
data:1479	Structure alignment (pair)	Alignment (superimposition) of exactly two molecular tertiary (3D) structures.	["Pair structure alignment"]
data:1480	Structure alignment (multiple)	Alignment (superimposition) of more than two molecular tertiary (3D) structures.	[]
data:1481	Protein structure alignment	Alignment (superimposition) of protein tertiary (3D) structures.	["Structure alignment (protein)"]
data:1482	Nucleic acid structure alignment	Alignment (superimposition) of nucleic acid tertiary (3D) structures.	["Structure alignment (nucleic acid)"]
data:1483	Structure alignment (protein pair)	Alignment (superimposition) of exactly two protein tertiary (3D) structures.	[]
data:1484	Multiple protein tertiary structure alignment	Alignment (superimposition) of more than two protein tertiary (3D) structures.	[]
data:1485	Structure alignment (protein all atoms)	Alignment (superimposition) of protein tertiary (3D) structures (all atoms considered).	[]
data:1486	Structure alignment (protein C-alpha atoms)	Alignment (superimposition) of protein tertiary (3D) structures (typically C-alpha atoms only considered).	[]
data:1487	Pairwise protein tertiary structure alignment (all atoms)	Alignment (superimposition) of exactly two protein tertiary (3D) structures (all atoms considered).	[]
data:1488	Pairwise protein tertiary structure alignment (C-alpha atoms)	Alignment (superimposition) of exactly two protein tertiary (3D) structures (typically C-alpha atoms only considered).	[]
data:1489	Multiple protein tertiary structure alignment (all atoms)	Alignment (superimposition) of exactly two protein tertiary (3D) structures (all atoms considered).	[]
data:1490	Multiple protein tertiary structure alignment (C-alpha atoms)	Alignment (superimposition) of exactly two protein tertiary (3D) structures (typically C-alpha atoms only considered).	[]
data:1491	Structure alignment (nucleic acid pair)	Alignment (superimposition) of exactly two nucleic acid tertiary (3D) structures.	[]
data:1492	Multiple nucleic acid tertiary structure alignment	Alignment (superimposition) of more than two nucleic acid tertiary (3D) structures.	[]
data:1493	RNA structure alignment	Alignment (superimposition) of RNA tertiary (3D) structures.	["Structure alignment (RNA)"]
data:1494	Structural transformation matrix	Matrix to transform (rotate/translate) 3D coordinates, typically the transformation necessary to superimpose two molecular structures.	[]
data:1495	DaliLite hit table	DaliLite hit table of protein chain tertiary structure alignment data.	[]
data:1496	Molecular similarity score	A score reflecting structural similarities of two molecules.	[]
data:1497	Root-mean-square deviation	Root-mean-square deviation (RMSD) is calculated to measure the average distance between superimposed macromolecular coordinates.	["RMSD"]
data:1498	Tanimoto similarity score	A measure of the similarity between two ligand fingerprints.	[]
data:1499	3D-1D scoring matrix	A matrix of 3D-1D scores reflecting the probability of amino acids to occur in different tertiary structural environments.	[]
data:1501	Amino acid index	A table of 20 numerical values which quantify a property (e.g. physicochemical or biochemical) of the common amino acids.	[]
data:1502	Amino acid index (chemical classes)	Chemical classification (small, aliphatic, aromatic, polar, charged etc) of amino acids.	["Chemical classes (amino acids)"]
data:1503	Amino acid pair-wise contact potentials	Statistical protein contact potentials.	["Contact potentials (amino acid pair-wise)"]
data:1505	Amino acid index (molecular weight)	Molecular weights of amino acids.	["Molecular weight (amino acids)"]
data:1506	Amino acid index (hydropathy)	Hydrophobic, hydrophilic or charge properties of amino acids.	["Hydropathy (amino acids)"]
data:1507	Amino acid index (White-Wimley data)	Experimental free energy values for the water-interface and water-octanol transitions for the amino acids.	["White-Wimley data (amino acids)"]
data:1508	Amino acid index (van der Waals radii)	Van der Waals radii of atoms for different amino acid residues.	["van der Waals radii (amino acids)"]
data:1509	Enzyme report	An informative report on a specific enzyme.	[]
data:1517	Restriction enzyme report	An informative report on a specific restriction enzyme such as enzyme reference data.	[]
data:1519	Peptide molecular weights	List of molecular weight(s) of one or more proteins or peptides, for example cut by proteolytic enzymes or reagents.	[]
data:1520	Peptide hydrophobic moment	Report on the hydrophobic moment of a polypeptide sequence.	[]
data:1521	Protein aliphatic index	The aliphatic index of a protein.	[]
data:1522	Protein sequence hydropathy plot	A protein sequence with annotation on hydrophobic or hydrophilic / charged regions, hydrophobicity plot etc.	[]
data:1523	Protein charge plot	A plot of the mean charge of the amino acids within a window of specified length as the window is moved along a protein sequence.	[]
data:1524	Protein solubility	The solubility or atomic solvation energy of a protein sequence or structure.	["Protein solubility data"]
data:1525	Protein crystallizability	Data on the crystallizability of a protein sequence.	["Protein crystallizability data"]
data:1526	Protein globularity	Data on the stability, intrinsic disorder or globularity of a protein sequence.	["Protein globularity data"]
data:1527	Protein titration curve	The titration curve of a protein.	[]
data:1528	Protein isoelectric point	The isoelectric point of one proteins.	[]
data:1529	Protein pKa value	The pKa value of a protein.	[]
data:1530	Protein hydrogen exchange rate	The hydrogen exchange rate of a protein.	[]
data:1531	Protein extinction coefficient	The extinction coefficient of a protein.	[]
data:1532	Protein optical density	The optical density of a protein.	[]
data:1533	Protein subcellular localisation	An informative report on protein subcellular localisation (nuclear, cytoplasmic, mitochondrial, chloroplast, plastid, membrane etc) or destination (exported / extracellular proteins).	["Protein report (subcellular localisation)"]
data:1534	Peptide immunogenicity data	An report on allergenicity / immunogenicity of peptides and proteins.	["Peptide immunogenicity","Peptide immunogenicity report"]
data:1536	MHC peptide immunogenicity report	A report on the immunogenicity of MHC class I or class II binding peptides.	[]
data:1537	Protein structure report	A human-readable collection of information about one or more specific protein 3D structure(s) or structural domains.	["Protein structure report (domain)","Protein structure-derived report","Protein structural property","Protein property (structural)","Protein report (structure)"]
data:1539	Protein structural quality report	Report on the quality of a protein three-dimensional model.	["Protein structure report (quality evaluation)","Protein structure validation report","Protein property (structural quality)","Protein report (structural quality)"]
data:1540	Protein non-covalent interactions report	Data on inter-atomic or inter-residue contacts, distances and interactions in protein structure(s) or on the interactions of protein atoms or residues with non-protein groups.	[]
data:1541	Protein flexibility or motion report	Informative report on flexibility or motion of a protein structure.	[]
data:1542	Protein solvent accessibility	Data on the solvent accessible or buried surface area of a protein structure.	[]
data:1543	Protein surface report	Data on the surface properties (shape, hydropathy, electrostatic patches etc) of a protein structure.	[]
data:1544	Ramachandran plot	Phi/psi angle data or a Ramachandran plot of a protein structure.	[]
data:1545	Protein dipole moment	Data on the net charge distribution (dipole moment) of a protein structure.	[]
data:1546	Protein distance matrix	A matrix of distances between amino acid residues (for example the C-alpha atoms) in a protein structure.	[]
data:1547	Protein contact map	An amino acid residue contact map for a protein structure.	[]
data:1548	Protein residue 3D cluster	Report on clusters of contacting residues in protein structures such as a key structural residue network.	[]
data:1549	Protein hydrogen bonds	Patterns of hydrogen bonding in protein structures.	[]
data:1550	Protein non-canonical interactions	Non-canonical atomic interactions in protein structures.	[]
data:1553	CATH node	Information on a node from the CATH database.	[]
data:1554	SCOP node	Information on a node from the SCOP database.	[]
data:1555	EMBASSY domain classification	An EMBASSY domain classification file (DCF) of classification and other data for domains from SCOP or CATH, in EMBL-like format.	[]
data:1556	CATH class	Information on a protein 'class' node from the CATH database.	[]
data:1557	CATH architecture	Information on a protein 'architecture' node from the CATH database.	[]
data:1558	CATH topology	Information on a protein 'topology' node from the CATH database.	[]
data:1559	CATH homologous superfamily	Information on a protein 'homologous superfamily' node from the CATH database.	[]
data:1560	CATH structurally similar group	Information on a protein 'structurally similar group' node from the CATH database.	[]
data:1561	CATH functional category	Information on a protein 'functional category' node from the CATH database.	[]
data:1564	Protein fold recognition report	A report on known protein structural domains or folds that are recognised (identified) in protein sequence(s).	[]
data:1565	Protein-protein interaction report	protein-protein interaction(s), including interactions between protein domains.	[]
data:1566	Protein-ligand interaction report	An informative report on protein-ligand (small molecule) interaction(s).	["Protein-drug interaction report"]
data:1567	Protein-nucleic acid interactions report	protein-DNA/RNA interaction(s).	[]
data:1583	Nucleic acid melting profile	Data on the dissociation characteristics of a double-stranded nucleic acid molecule (DNA or a DNA/RNA hybrid) during heating.	["Nucleic acid stability profile","Nucleic acid melting curve","Melting map"]
data:1584	Nucleic acid enthalpy	Enthalpy of hybridised or double stranded nucleic acid (DNA or RNA/DNA).	[]
data:1585	Nucleic acid entropy	Entropy of hybridised or double stranded nucleic acid (DNA or RNA/DNA).	[]
data:1586	Nucleic acid melting temperature	Melting temperature of hybridised or double stranded nucleic acid (DNA or RNA/DNA).	[]
data:1587	Nucleic acid stitch profile	Stitch profile of hybridised or double stranded nucleic acid (DNA or RNA/DNA).	[]
data:1588	DNA base pair stacking energies data	DNA base pair stacking energies data.	[]
data:1589	DNA base pair twist angle data	DNA base pair twist angle data.	[]
data:1590	DNA base trimer roll angles data	DNA base trimer roll angles data.	[]
data:1591	Vienna RNA parameters	RNA parameters used by the Vienna package.	[]
data:1592	Vienna RNA structure constraints	Structure constraints used by the Vienna package.	[]
data:1593	Vienna RNA concentration data	RNA concentration data used by the Vienna package.	[]
data:1594	Vienna RNA calculated energy	RNA calculated energy data generated by the Vienna package.	[]
data:1595	Base pairing probability matrix dotplot	Dotplot of RNA base pairing probability matrix.	[]
data:1596	Nucleic acid folding report	A human-readable collection of information about RNA/DNA folding, minimum folding energies for DNA or RNA sequences, energy landscape of RNA mutants etc.	["Nucleic acid report (folding model)","Nucleic acid report (folding)","RNA secondary structure folding probablities","RNA secondary structure folding classification"]
data:1597	Codon usage table	Table of codon usage data calculated from one or more nucleic acid sequences.	[]
data:1598	Genetic code	A genetic code for an organism.	[]
data:1599	Codon adaptation index	A simple measure of synonymous codon usage bias often used to predict gene expression levels.	[]
data:1600	Codon usage bias plot	A plot of the synonymous codon usage calculated for windows over a nucleotide sequence.	["Synonymous codon usage statistic plot"]
data:1601	Nc statistic	The effective number of codons used in a gene sequence.  This reflects how far codon usage of a gene departs from equal usage of synonymous codons.	[]
data:1602	Codon usage fraction difference	The differences in codon usage fractions between two codon usage tables.	[]
data:1621	Pharmacogenomic test report	A human-readable collection of information about the influence of genotype on drug response.	[]
data:1622	Disease report	A human-readable collection of information about a specific disease.	[]
data:1634	Linkage disequilibrium (report)	A report on linkage disequilibrium; the non-random association of alleles or polymorphisms at two or more loci (not necessarily on the same chromosome).	[]
data:1636	Heat map	A graphical 2D tabular representation of expression data, typically derived from an omics experiment. A heat map is a table where rows and columns correspond to different features and contexts (for example, cells or samples) and the cell colour represents the level of expression of a gene that context.	[]
data:1642	Affymetrix probe sets library file	Affymetrix library file of information about which probes belong to which probe set.	[]
data:1643	Affymetrix probe sets information library file	Affymetrix library file of information about the probe sets such as the gene name with which the probe set is associated.	["GIN file"]
data:1646	Molecular weights standard fingerprint	Standard protonated molecular masses from trypsin (modified porcine trypsin, Promega) and keratin peptides, used in EMBOSS.	[]
data:1656	Metabolic pathway report	A report typically including a map (diagram) of a metabolic pathway.	[]
data:1657	Genetic information processing pathway report	genetic information processing pathways.	[]
data:1658	Environmental information processing pathway report	environmental information processing pathways.	[]
data:1659	Signal transduction pathway report	A report typically including a map (diagram) of a signal transduction pathway.	[]
data:1660	Cellular process pathways report	Topic concernning cellular process pathways.	[]
data:1661	Disease pathway or network report	disease pathways, typically of human disease.	[]
data:1662	Drug structure relationship map	A report typically including a map (diagram) of drug structure relationships.	[]
data:1663	Protein interaction networks	networks of protein interactions.	[]
data:1664	MIRIAM datatype	An entry (data type) from the Minimal Information Requested in the Annotation of Biochemical Models (MIRIAM) database of data resources.	[]
data:1667	E-value	A simple floating point number defining the lower or upper limit of an expectation value (E-value).	["Expectation value"]
data:1668	Z-value	The z-value is the number of standard deviations a data value is above or below a mean value.	[]
data:1669	P-value	The P-value is the probability of obtaining by random chance a result that is at least as extreme as an observed result, assuming a NULL hypothesis is true.	[]
data:1670	Database version information	Information on a database (or ontology) version, for example name, version number and release date.	[]
data:1671	Tool version information	Information on an application version, for example name, version number and release date.	[]
data:1672	CATH version information	Information on a version of the CATH database.	[]
data:1673	Swiss-Prot to PDB mapping	Cross-mapping of Swiss-Prot codes to PDB identifiers.	[]
data:1674	Sequence database cross-references	Cross-references from a sequence record to other databases.	[]
data:1675	Job status	Metadata on the status of a submitted job.	[]
