id	name	description	synonyms
format:2350	Format (by type of data)	A placeholder concept for visual navigation by dividing data formats by the content of the data that is represented.	["Format (typed)"]
format:2352	BioXSD (XML)	BioXSD-schema-based XML format of sequence-based data and some other common data - sequence records, alignments, feature records, references to resources, and more - optimised for integrative bioinformatics, Web services, and object-oriented programming.	["BioXSD","BioJSON","BioYAML","BioXSD","GTrack","BioXSD format","BioXSD","BioXSD/GTrack","BioXSD data model","BioXSD XML format","BioXSD+XML","BioXSD in XML","BioXSD XML","BioXSD in XML format"]
format:2376	RDF format	A serialisation format conforming to the Resource Description Framework (RDF) model.	["Resource Description Framework format","Resource Description Framework","RDF"]
format:2532	GenBank-HTML	Genbank entry format wrapped in HTML elements.	[]
format:2542	Protein features (domains) format	Format of a report on protein features (domain composition).	[]
format:2543	EMBL-like format	A format resembling EMBL entry (plain text) format.	[]
format:2545	FASTQ-like format	A format resembling FASTQ short read format.	[]
format:2546	FASTA-like	A format resembling FASTA format.	[]
format:2547	uniprotkb-like format	A sequence format resembling uniprotkb entry format.	[]
format:2548	Sequence feature table format	Format for a sequence feature table.	[]
format:2549	OBO	OBO ontology text format.	[]
format:2550	OBO-XML	OBO ontology XML format.	[]
format:2551	Sequence record format (text)	Data format for a molecular sequence record.	[]
format:2552	Sequence record format (XML)	Data format for a molecular sequence record.	[]
format:2553	Sequence feature table format (XML)	XML format for a sequence feature table.	[]
format:2554	Alignment format (text)	Text format for molecular sequence alignment information.	[]
format:2555	Alignment format (XML)	XML format for molecular sequence alignment information.	[]
format:2556	Phylogenetic tree format (text)	Text format for a phylogenetic tree.	[]
format:2557	Phylogenetic tree format (XML)	XML format for a phylogenetic tree.	[]
format:2558	EMBL-like (XML)	An XML format resembling EMBL entry format.	[]
format:2559	GenBank-like format	A format resembling GenBank entry (plain text) format.	[]
format:2560	STRING entry format	Entry format for the STRING database of protein interaction.	[]
format:2561	Sequence assembly format (text)	Text format for sequence assembly data.	[]
format:2562	Amino acid identifier format	Text format (representation) of amino acid residues.	[]
format:2566	completely unambiguous	Alphabet for a molecular sequence without any unknown positions or ambiguity characters.	[]
format:2567	completely unambiguous pure	Alphabet for a molecular sequence without unknown positions, ambiguity or non-sequence characters.	[]
format:2568	completely unambiguous pure nucleotide	Alphabet for a nucleotide sequence (characters ACGTU only) without unknown positions, ambiguity or non-sequence characters .	[]
format:2569	completely unambiguous pure dna	Alphabet for a DNA sequence (characters ACGT only) without unknown positions, ambiguity or non-sequence characters.	[]
format:2570	completely unambiguous pure rna sequence	Alphabet for an RNA sequence (characters ACGU only) without unknown positions, ambiguity or non-sequence characters.	[]
format:2571	Raw sequence format	Format of a raw molecular sequence (i.e. the alphabet used).	[]
format:2572	BAM	BAM format, the binary, BGZF-formatted compressed version of SAM format for alignment of nucleotide sequences (e.g. sequencing reads) to (a) reference sequence(s). May contain base-call and alignment qualities and other data.	[]
format:2573	SAM	Sequence Alignment/Map (SAM) format for alignment of nucleotide sequences (e.g. sequencing reads) to (a) reference sequence(s). May contain base-call and alignment qualities and other data.	[]
format:2585	SBML	Systems Biology Markup Language (SBML), the standard XML format for models of biological processes such as for example metabolism, cell signaling, and gene regulation.	[]
format:2607	completely unambiguous pure protein	Alphabet for any protein sequence without unknown positions, ambiguity or non-sequence characters.	[]
format:2848	Bibliographic reference format	Format of a bibliographic reference.	[]
format:2919	Sequence annotation track format	Format of a sequence annotation track.	[]
format:2920	Alignment format (pair only)	Data format for molecular sequence alignment information that can hold sequence alignment(s) of only 2 sequences.	[]
format:2921	Sequence variation annotation format	Format of sequence variation annotation.	[]
format:2922	markx0 variant	Some variant of Pearson MARKX alignment format.	[]
format:2923	mega variant	Some variant of Mega format for (typically aligned) sequences.	[]
format:2924	Phylip format variant	Some variant of Phylip format for (aligned) sequences.	[]
format:3000	AB1	AB1 binary format of raw DNA sequence reads (output of Applied Biosystems' sequencing analysis software). Contains an electropherogram and the DNA base sequence.	[]
format:3001	ACE	ACE sequence assembly format including contigs, base-call qualities, and other metadata (version Aug 1998 and onwards).	[]
format:3003	BED	Browser Extensible Data (BED) format of sequence annotation track, typically to be displayed in a genome browser.	[]
format:3004	bigBed	bigBed format for large sequence annotation tracks, similar to textual BED format.	[]
format:3005	WIG	Wiggle format (WIG) of a sequence annotation track that consists of a value for each sequence position. Typically to be displayed in a genome browser.	[]
format:3006	bigWig	bigWig format for large sequence annotation tracks that consist of a value for each sequence position. Similar to textual WIG format.	[]
format:3007	PSL	PSL format of alignments, typically generated by BLAT or psLayout. Can be displayed in a genome browser like a sequence annotation track.	[]
format:3008	MAF	Multiple Alignment Format (MAF) supporting alignments of whole genomes with rearrangements, directions, multiple pieces to the alignment, and so forth.	[]
format:3009	2bit	2bit binary format of nucleotide sequences using 2 bits per nucleotide. In addition encodes unknown nucleotides and lower-case 'masking'.	[]
format:3010	.nib	.nib (nibble) binary format of a nucleotide sequence using 4 bits per nucleotide (including unknown) and its lower-case 'masking'.	[]
format:3011	genePred	genePred table format for gene prediction tracks.	[]
format:3012	pgSnp	Personal Genome SNP (pgSnp) format for sequence variation tracks (indels and polymorphisms), supported by the UCSC Genome Browser.	[]
format:3013	axt	axt format of alignments, typically produced from BLASTZ.	[]
format:3014	LAV	LAV format of alignments generated by BLASTZ and LASTZ.	[]
format:3015	Pileup	Pileup format of alignment of sequences (e.g. sequencing reads) to (a) reference sequence(s). Contains aligned bases per base of the reference sequence(s).	[]
format:3016	VCF	Variant Call Format (VCF) for sequence variation (indels, polymorphisms, structural variation).	[]
format:3017	SRF	Sequence Read Format (SRF) of sequence trace data. Supports submission to the NCBI Short Read Archive.	[]
format:3018	ZTR	ZTR format for storing chromatogram data from DNA sequencing instruments.	[]
format:3019	GVF	Genome Variation Format (GVF). A GFF3-compatible format with defined header and attribute tags for sequence variation.	[]
format:3020	BCF	BCF, the binary version of Variant Call Format (VCF) for sequence variation (indels, polymorphisms, structural variation).	[]
format:3033	Matrix format	Format of a matrix (array) of numerical values.	[]
format:3097	Protein domain classification format	Format of data concerning the classification of the sequences and/or structures of protein structural domain(s).	[]
format:3098	Raw SCOP domain classification format	Format of raw SCOP domain classification data files.	[]
format:3099	Raw CATH domain classification format	Format of raw CATH domain classification data files.	[]
format:3100	CATH domain report format	Format of summary of domain classification information for a CATH domain.	[]
format:3155	SBRML	Systems Biology Result Markup Language (SBRML), the standard XML format for simulated or calculated results (e.g. trajectories) of systems biology models.	[]
format:3156	BioPAX	BioPAX is an exchange format for pathway data, with its data model defined in OWL.	[]
format:3157	EBI Application Result XML	EBI Application Result XML is a format returned by sequence similarity search Web services at EBI.	[]
format:3158	PSI MI XML (MIF)	XML Molecular Interaction Format (MIF), standardised by HUPO PSI MI.	["MIF"]
format:3159	phyloXML	phyloXML is a standardised XML format for phylogenetic trees, networks, and associated data.	[]
format:3160	NeXML	NeXML is a standardised XML format for rich phyloinformatic data.	[]
format:3161	MAGE-ML	MAGE-ML XML format for microarray expression data, standardised by MGED (now FGED).	[]
format:3162	MAGE-TAB	MAGE-TAB textual format for microarray expression data, standardised by MGED (now FGED).	[]
format:3163	GCDML	GCDML XML format for genome and metagenome metadata according to MIGS/MIMS/MIMARKS information standards, standardised by the Genomic Standards Consortium (GSC).	[]
format:3164	GTrack	GTrack is a generic and optimised tabular format for genome or sequence feature tracks. GTrack unifies the power of other track formats (e.g. GFF3, BED, WIG), and while optimised in size, adds more flexibility, customisation, and automation (""machine understandability"").	["GTrack ecosystem of formats","GTrack","BTrack","GSuite GTrack","BioXSD","GTrack GTrack","GTrack","GSuite","BTrack GTrack","BioXSD/GTrack GTrack","GTrack format"]
format:3166	Biological pathway or network report format	Data format for a report of information derived from a biological pathway or network.	[]
format:3167	Experiment annotation format	Data format for annotation on a laboratory experiment.	[]
format:3235	Cytoband format	Cytoband format for chromosome cytobands.	[]
format:3239	CopasiML	CopasiML, the native format of COPASI.	[]
format:3240	CellML	CellML, the format for mathematical models of biological and other networks.	[]
format:3242	PSI MI TAB (MITAB)	Tabular Molecular Interaction format (MITAB), standardised by HUPO PSI MI.	[]
format:3243	PSI-PAR	Protein affinity format (PSI-PAR), standardised by HUPO PSI MI. It is compatible with PSI MI XML (MIF) and uses the same XML Schema.	[]
format:3244	mzML	mzML format for raw spectrometer output data, standardised by HUPO PSI MSS.	[]
format:3245	Mass spectrometry data format	Format for mass pectra and derived data, include peptide sequences etc.	[]
format:3246	TraML	TraML (Transition Markup Language) is the format for mass spectrometry transitions, standardised by HUPO PSI MSS.	[]
format:3247	mzIdentML	mzIdentML is the exchange format for peptides and proteins identified from mass spectra, standardised by HUPO PSI PI. It can be used for outputs of proteomics search engines.	[]
format:3248	mzQuantML	mzQuantML is the format for quantitation values associated with peptides, proteins and small molecules from mass spectra, standardised by HUPO PSI PI. It can be used for outputs of quantitation software for proteomics.	[]
format:3249	GelML	GelML is the format for describing the process of gel electrophoresis, standardised by HUPO PSI PS.	[]
format:3250	spML	spML is the format for describing proteomics sample processing, other than using gels, prior to mass spectrometric protein identification, standardised by HUPO PSI PS. It may also be applicable for metabolomics.	[]
format:3252	OWL Functional Syntax	A human-readable encoding for the Web Ontology Language (OWL).	[]
format:3253	Manchester OWL Syntax	A syntax for writing OWL class expressions.	[]
format:3254	KRSS2 Syntax	A superset of the ""Description-Logic Knowledge Representation System Specification from the KRSS Group of the ARPA Knowledge Sharing Effort"".	[]
format:3255	Turtle	The Terse RDF Triple Language (Turtle) is a human-friendly serialisation format for RDF (Resource Description Framework) graphs.	[]
format:3256	N-Triples	A plain text serialisation format for RDF (Resource Description Framework) graphs, and a subset of the Turtle (Terse RDF Triple Language) format.	[]
format:3257	Notation3	A shorthand non-XML serialisation of Resource Description Framework model, designed with human-readability in mind.	["N3"]
format:3261	RDF/XML	Resource Description Framework (RDF) XML format.	[]
format:3262	OWL/XML	OWL ontology XML serialisation format.	["OWL"]
format:3281	A2M	The A2M format is used as the primary format for multiple alignments of protein or nucleic-acid sequences in the SAM suite of tools. It is a small modification of FASTA format for sequences and is compatible with most tools that read FASTA.	[]
format:3284	SFF	Standard flowgram format (SFF) is a binary file format used to encode results of pyrosequencing from the 454 Life Sciences platform for high-throughput sequencing.	["Standard flowgram format"]
format:3285	MAP	The MAP file describes SNPs and is used by the Plink package.	["Plink MAP"]
format:3286	PED	The PED file describes individuals and genetic data and is used by the Plink package.	["Plink PED"]
format:3287	Individual genetic data format	Data format for a metadata on an individual and their genetic data.	[]
format:3288	PED/MAP	The PED/MAP file describes data used by the Plink package.	["Plink PED/MAP"]
format:3309	CT	File format of a CT (Connectivity Table) file from the RNAstructure package.	["Connect format","Connectivity Table file format"]
format:3310	SS	XRNA old input style format.	[]
format:3311	RNAML	RNA Markup Language.	[]
format:3312	GDE	Format for the Genetic Data Environment (GDE).	[]
format:3313	BLC	A multiple alignment in vertical format, as used in the AMPS (Alignment of Multiple Protein Sequences) pacakge.	["Block file format"]
format:3326	Data index format	Format of a data index of some type.	[]
format:3327	BAI	BAM indexing format	[]
format:3328	HMMER2	HMMER profile HMM file for HMMER versions 2.x	[]
format:3329	HMMER3	HMMER profile HMM file for HMMER versions 3.x	[]
format:3330	PO	EMBOSS simple sequence pair alignment format.	[]
format:3331	BLAST XML results format	XML format as produced by the NCBI Blast package	[]
format:3462	CRAM	Reference-based compression of alignment format	[]
format:3464	JSON	JavaScript Object Notation format; a lightweight, text-based format to represent tree-structured data using key-value pairs.	["JavaScript Object Notation"]
format:3466	EPS	Encapsulated PostScript format	[]
format:3467	GIF	Graphics Interchange Format.	[]
format:3468	xls	Microsoft Excel spreadsheet format.	["Microsoft Excel format"]
format:3475	TSV	Tabular data represented as tab-separated values in a text file.	["Tab-delimited","Tab-separated values"]
format:3476	Gene expression data format	Format of a file of gene expression data, e.g. a gene expression matrix or profile.	[]
format:3477	Cytoscape input file format	Format of the cytoscape input file of gene expression ratios or values are specified over one or more experiments.	[]
format:3484	ebwt	Bowtie format for indexed reference genome for ""small"" genomes.	["Bowtie index format"]
format:3485	RSF	Rich sequence format.	["GCG RSF"]
format:3486	GCG format variant	Some format based on the GCG format.	[]
format:3487	BSML	Bioinformatics Sequence Markup Language format.	[]
format:3491	ebwtl	Bowtie format for indexed reference genome for ""large"" genomes.	["Bowtie long index format"]
format:3499	Ensembl variation file format	Ensembl standard format for variation data.	[]
format:3506	docx	Microsoft Word format.	["Microsoft Word format","doc"]
format:3507	Document format	Format of documents including word processor, spreadsheet and presentation.	[]
format:3508	PDF	Portable Document Format	[]
format:3547	Image format	Format used for images and image metadata.	[]
format:3548	DICOM format	Medical image format corresponding to the Digital Imaging and Communications in Medicine (DICOM) standard.	[]
format:3549	nii	Medical image and metadata format of the Neuroimaging Informatics Technology Initiative.	["NIfTI-1 format"]
format:3550	mhd	Text-based tagged file format for medical images generated using the MetaImage software package.	["Metalmage format"]
format:3551	nrrd	Nearly Raw Rasta Data format designed to support scientific visualisation and image processing involving N-dimensional raster data.	[]
format:3554	R file format	File format used for scripts written in the R programming language for execution within the R software environment, typically for statistical computation and graphics.	[]
format:3555	SPSS	File format used for scripts for the Statistical Package for the Social Sciences.	[]
format:3556	MHTML	MIME  HTML format for Web pages, which can include external resources, including images, Flash animations and so on.	["MIME  HTML","HTML email message format","MHTML format","HTML email format","MHT","MIME  HTML format","MHT format","MIME multipart message format","MIME multipart","MIME multipart format","MIME multipart message"]
format:3578	IDAT	Proprietary file format for (raw) BeadArray data used by genomewide profiling platforms from Illumina Inc. This format is output directly from the scanner and stores summary intensities for each probe-type on an array.	[]
format:3579	JPG	Joint Picture Group file format for lossy graphics file.	["JPEG","jpeg"]
format:3580	rcc	Reporter Code Count-A data file (.csv) output by the Nanostring nCounter Digital Analyzer, which contains gene sample information, probe information and probe counts.	[]
format:3581	arff	ARFF (Attribute-Relation File Format) is an ASCII text file format that describes a list of instances sharing a set of attributes.	[]
format:3582	afg	AFG is a single text-based file assembly format  that holds read and consensus information together	[]
format:3583	bedgraph	The bedGraph format allows display of continuous-valued data in track format. This display type is useful for probability scores and transcriptome data	[]
format:3584	bedstrict	Browser Extensible Data (BED) format of sequence annotation track that strictly does not contain non-standard fields beyond the first 3 columns.	[]
format:3585	bed6	BED file format where each feature is described by chromosome, start, end, name, score, and strand.	[]
format:3586	bed12	A BED file where each feature is described by all twelve columns.	[]
format:3587	chrominfo	Tabular format of chromosome names and sizes used by Galaxy.	[]
format:3588	customtrack	Custom Sequence annotation track format used by Galaxy.	[]
format:3589	csfasta	Color space FASTA format sequence variant.	[]
format:3590	HDF5	HDF5 is a data model, library, and file format for storing and managing data, based on Hierarchical Data Format (HDF).	["h5"]
format:3591	TIFF	A versatile bitmap format.	["tiff"]
format:3592	BMP	Standard bitmap storage format in the Microsoft Windows environment.	["bmp"]
format:3593	im	IM is a format used by LabEye and other applications based on the IFUNC image processing library.	[]
format:3594	pcd	Photo CD format, which is the highest resolution format for images on a CD.	[]
format:3595	pcx	PCX is an image file format that uses a simple form of run-length encoding. It is lossless.	[]
format:3596	ppm	The PPM format is a lowest common denominator color image file format.	[]
format:3597	psd	PSD (Photoshop Document) is a proprietary file that allows the user to work with the images' individual layers even after the file has been saved.	[]
format:3598	xbm	X BitMap is a plain text binary image format used by the X Window System used for storing cursor and icon bitmaps used in the X GUI.	[]
format:3599	xpm	X PixMap (XPM) is an image file format used by the X Window System, it is intended primarily for creating icon pixmaps, and supports transparent pixels.	[]
format:3600	rgb	RGB file format is the native raster graphics file format for Silicon Graphics workstations.	[]
format:3601	pbm	The PBM format is a lowest common denominator monochrome file format. It serves as the common language of a large family of bitmap image conversion filters.	[]
format:3602	pgm	The PGM format is a lowest common denominator grayscale file format.	[]
format:3603	PNG	PNG is a file format for image compression.	[]
format:3604	SVG	Scalable Vector Graphics (SVG) is an XML-based vector image format for two-dimensional graphics with support for interactivity and animation.	["Scalable Vector Graphics"]
format:3605	rast	Sun Raster is a raster graphics file format used on SunOS by Sun Microsystems	[]
format:3606	Sequence quality report format (text)	Textual report format for sequence quality for reports from sequencing machines.	[]
format:3607	qual	FASTQ format subset for Phred sequencing quality score data only (no sequences).	[]
format:3608	qualsolexa	FASTQ format subset for Phred sequencing quality score data only (no sequences) for Solexa/Illumina 1.0 format.	[]
format:3609	qualillumina	FASTQ format subset for Phred sequencing quality score data only (no sequences) from Illumina 1.5 and before Illumina 1.8.	[]
format:3610	qualsolid	FASTQ format subset for Phred sequencing quality score data only (no sequences) for SOLiD data.	[]
format:3611	qual454	FASTQ format subset for Phred sequencing quality score data only (no sequences) from 454 sequencers.	[]
format:3612	ENCODE peak format	Human ENCODE peak format.	[]
format:3613	ENCODE narrow peak format	Human ENCODE narrow peak format.	[]
format:3614	ENCODE broad peak format	Human ENCODE broad peak format.	[]
format:3615	bgzip	Blocked GNU Zip format.	[]
format:3616	tabix	TAB-delimited genome position file index format.	[]
format:3617	Graph format	Data format for graph data.	[]
format:3618	xgmml	XML-based format used to store graph descriptions within Galaxy.	[]
format:3619	sif	SIF (simple interaction file) Format - a network/pathway format used for instance in cytoscape.	[]
format:3620	xlsx	MS Excel spreadsheet format consisting of a set of XML documents stored in a ZIP-compressed file.	[]
format:3621	SQLite format	Data format used by the SQLite database.	[]
format:3622	Gemini SQLite format	Data format used by the SQLite database conformant to the Gemini schema.	[]
format:3623	Index format	Format of a data index of some type.	[]
format:3624	snpeffdb	An index of a genome database, indexed for use by the snpeff tool.	[]
format:3626	MAT	Binary format used by MATLAB files to store workspace variables.	[".mat file format","MATLAB file format","MAT file format"]
format:3650	netCDF	Format used by netCDF software  library for writing and reading chromatography-MS data files.  Also used to store trajectory atom coordinates information, such as the ones obtained by Molecular Dynamics simulations.	["ANDI-MS"]
format:3651	MGF	Mascot Generic Format.  Encodes multiple MS/MS spectra in a single file.	[]
format:3652	dta	Spectral data format file where each spectrum is written to a separate file.	[]
format:3653	pkl	Spectral data file similar to dta.	[]
format:3654	mzXML	Common file format for proteomics mass spectrometric data developed at the Seattle Proteome Center/Institute for Systems Biology.	[]
format:3655	pepXML	Open data format for the storage, exchange, and processing of peptide sequence assignments of MS/MS scans, intended to provide a common data output format for many different MS/MS search engines and subsequent peptide-level analyses.	[]
format:3657	GPML	Graphical Pathway Markup Language (GPML) is an XML format used for exchanging biological pathways.	[]
format:3665	K-mer countgraph	A list of k-mers and their occurences in a dataset. Can also be used as an implicit De Bruijn graph.	[]
format:3681	mzTab	mzTab is a tab-delimited format for mass spectrometry-based proteomics and metabolomics results.	[]
format:3682	imzML metadata file	imzML metadata is a data format for mass spectrometry imaging metadata.	[]
format:3683	qcML	qcML is an XML format for quality-related data of mass spectrometry and other high-throughput measurements.	[]
format:3684	PRIDE XML	PRIDE XML is an XML format for mass spectra, peptide and protein identifications, and metadata about a corresponding measurement, sample, experiment.	[]
format:3685	SED-ML	Simulation Experiment Description Markup Language (SED-ML) is an XML format for encoding simulation setups, according to the MIASE (Minimum Information About a Simulation Experiment) requirements.	[]
format:3686	COMBINE OMEX	Open Modeling EXchange format (OMEX) is a ZIPped format for encapsulating all information necessary for a modeling and simulation project in systems biology.	[]
format:3687	ISA-TAB	The Investigation / Study / Assay (ISA) tab-delimited (TAB) format incorporates metadata from experiments employing a combination of technologies.	[]
format:3688	SBtab	SBtab is a tabular format for biochemical network models.	[]
format:3689	BCML	Biological Connection Markup Language (BCML) is an XML format for biological pathways.	[]
format:3690	BDML	Biological Dynamics Markup Language (BDML) is an XML format for quantitative data describing biological dynamics.	[]
format:3691	BEL	Biological Expression Language (BEL) is a textual format for representing scientific findings in life sciences in a computable form.	[]
format:3692	SBGN-ML	SBGN-ML is an XML format for Systems Biology Graphical Notation (SBGN) diagrams of biological pathways or networks.	[]
format:3693	AGP	AGP is a tabular format for a sequence assembly (a contig, a scaffold/supercontig, or a chromosome).	[]
format:3696	PS	PostScript format	["PostScript"]
format:3698	SRA format	SRA archive format (SRA) is the archive format used for input to the NCBI Sequence Read Archive.	["SRA archive format","SRA"]
format:3699	VDB	VDB ('vertical database') is the native format used for export from the NCBI Sequence Read Archive.	["SRA native format"]
format:3700	Tabix index file format	Index file format used by the samtools package to index TAB-delimited genome position files.	[]
format:3701	Sequin format	A five-column, tab-delimited table of feature locations and qualifiers for importing annotation into an existing Sequin submission (an NCBI tool for submitting and updating GenBank entries).	[]
format:3702	MSF	Proprietary mass-spectrometry format of Thermo Scientific's ProteomeDiscoverer software.	["Magellan storage file format"]
format:3706	Biodiversity data format	Data format for biodiversity data.	[]
format:3708	ABCD format	Exchange format of the Access to Biological Collections Data (ABCD) Schema; a standard for the access to and exchange of data about specimens and observations (primary biodiversity data).	["ABCD"]
format:3709	GCT/Res format	Tab-delimited text files of GenePattern that contain a column for each sample, a row for each gene, and an expression value for each gene in each sample.	["GCT format","Res format"]
format:3710	WIFF format	Mass spectrum file format from QSTAR and QTRAP instruments (ABI/Sciex).	["wiff"]
format:3711	X!Tandem XML	Output format used by X! series search engines that is based on the XML language BIOML.	[]
format:3712	Thermo RAW	Proprietary file format for mass spectrometry data from Thermo Scientific.	[]
format:3713	Mascot .dat file	Raw"" result file from Mascot database search.	[]
format:3714	MaxQuant APL peaklist format	Format of peak list files from Andromeda search engine (MaxQuant) that consist of arbitrarily many spectra.	["MaxQuant APL"]
format:3725	SBOL	Synthetic Biology Open Language (SBOL) is an XML format for the specification and exchange of biological design information in synthetic biology.	[]
format:3726	PMML	PMML uses XML to represent mining models. The structure of the models is described by an XML Schema.	[]
format:3727	OME-TIFF	Image file format used by the Open Microscopy Environment (OME).	[]
format:3728	LocARNA PP	The LocARNA PP format combines sequence or alignment information and (respectively, single or consensus) ensemble probabilities into an PP 2.0 record.	[]
format:3729	dbGaP format	Input format used by the Database of Genotypes and Phenotypes (dbGaP).	[]
format:3746	BIOM format	The BIological Observation Matrix (BIOM) is a format for representing biological sample by observation contingency tables in broad areas of comparative omics. The primary use of this format is to represent OTU tables and metagenome tables.	["BIological Observation Matrix format"]
format:3747	protXML	A format for storage, exchange, and processing of protein identifications created from ms/ms-derived peptide sequence data.	[]
format:3748	Linked data format	A linked data format enables publishing structured data as linked data (Linked Data), so that the data can be interlinked and become more useful through semantic queries.	["Semantic Web format"]
format:3749	JSON-LD	JSON-LD, or JavaScript Object Notation for Linked Data, is a method of encoding Linked Data using JSON.	["JavaScript Object Notation for Linked Data"]
format:3750	YAML	YAML (YAML Ain't Markup Language) is a human-readable tree-structured data serialisation language.	["YAML Ain't Markup Language"]
format:3751	DSV	Tabular data represented as values in a text file delimited by some character.	["Tabular format","Delimiter-separated values"]
format:3752	CSV	Tabular data represented as comma-separated values in a text file.	["Comma-separated values"]
format:3758	SEQUEST .out file	Raw"" result file from SEQUEST database search.	[]
format:3764	idXML	XML file format for files containing information about peptide identifications from mass spectrometry data analysis carried out with OpenMS.	[]
format:3765	KNIME datatable format	Data table formatted such that it can be passed/streamed within the KNIME platform.	[]
format:3770	UniProtKB XML	UniProtKB XML sequence features format is an XML format available for downloading UniProt entries.	["UniProt XML","UniProtKB XML format","UniProt XML format"]
format:3771	UniProtKB RDF	UniProtKB RDF sequence features format is an RDF format available for downloading UniProt entries (in RDF/XML).	["UniProtKB RDF format","UniProt RDF","UniProt RDF format","UniProtKB RDF/XML format","UniProt RDF/XML","UniProt RDF/XML format","UniProtKB RDF/XML"]
format:3772	BioJSON (BioXSD)	BioJSON is a BioXSD-schema-based JSON format of sequence-based data and some other common data - sequence records, alignments, feature records, references to resources, and more - optimised for integrative bioinformatics, web applications and APIs, and object-oriented programming.	["BioXSD JSON","BioXSD+JSON","BioJSON format (BioXSD)","BioXSD","GTrack BioJSON","BioJSON (BioXSD data model)","BioXSD in JSON format","BioXSD in JSON","BioXSD JSON format","BioXSD BioJSON format","BioXSD BioJSON","BioXSD/GTrack BioJSON","BioXSD","BioJSON","BioYAML BioJSON"]
format:3773	BioYAML	BioYAML is a BioXSD-schema-based YAML format of sequence-based data and some other common data - sequence records, alignments, feature records, references to resources, and more - optimised for integrative bioinformatics, web APIs, human readability and editting, and object-oriented programming.	["BioXSD BioYAML","BioXSD+YAML","BioYAML (BioXSD)","BioXSD","GTrack BioYAML","BioXSD","BioJSON","BioYAML BioYAML","BioYAML (BioXSD data model)","BioXSD BioYAML format","BioXSD/GTrack BioYAML","BioXSD YAML format","BioYAML format","BioYAML format (BioXSD)","BioXSD in YAML","BioXSD in YAML format","BioXSD YAML"]
format:3774	BioJSON (Jalview)	BioJSON is a JSON format of single multiple sequence alignments, with their annotations, features, and custom visualisation and application settings for the Jalview workbench.	["Jalview BioJSON format","JSON format (Jalview)","BioJSON format (Jalview)","JSON (Jalview)","Jalview JSON","Jalview JSON format","Jalview BioJSON"]
format:3775	GSuite	GSuite is a tabular format for collections of genome or sequence feature tracks, suitable for integrative multi-track analysis. GSuite contains links to genome/sequence tracks, with additional metadata.	["BioXSD/GTrack GSuite","GTrack","BTrack","GSuite GSuite","GSuite (GTrack ecosystem of formats)","BioXSD","GTrack GSuite","GTrack","GSuite","BTrack GSuite","GSuite format"]
format:3776	BTrack	BTrack is an HDF5-based binary format for genome or sequence feature tracks and their collections, suitable for integrative multi-track analysis. BTrack is a binary, compressed alternative to the GTrack and GSuite formats.	["GTrack","BTrack","GSuite BTrack","BTrack (GTrack ecosystem of formats)","BTrack format","GTrack","GSuite","BTrack BTrack","BioXSD/GTrack BTrack","BioXSD","GTrack BTrack"]
format:3777	MCPD	The FAO/Bioversity/IPGRI Multi-Crop Passport Descriptors (MCPD) is an international standard format for exchange of germplasm information.	["Bioversity MCPD","Multi-Crop Passport Descriptors","MCPD format","Multi-Crop Passport Descriptors format","FAO MCPD","MCPD V.1","MCPD V.2","IPGRI MCPD"]
format:3780	Annotated text format	Data format of an annotated text, e.g. with recognised entities, concepts, and relations.	[]
format:3781	PubAnnotation format	JSON format of annotated scientific text used by PubAnnotations and other tools.	[]
format:3782	BioC	BioC is a standardised XML format for sharing and integrating text data and annotations.	[]
format:3783	PubTator format	Native textual export format of annotated scientific text from PubTator.	[]
format:3784	Open Annotation format	A format of text annotation using the linked-data Open Annotation Data Model, serialised typically in RDF or JSON-LD.	[]
format:3785	BioNLP Shared Task format	A family of similar formats of text annotation, used by BRAT and other tools, known as BioNLP Shared Task format (BioNLP 2009 Shared Task on Event Extraction, BioNLP Shared Task 2011, BioNLP Shared Task 2013), BRAT format, BRAT standoff format, and similar.	["BRAT standoff format","BRAT format"]
format:3787	Query language	A query language (format) for structured database queries.	["Query format"]
format:3788	SQL	SQL (Structured Query Language) is the de-facto standard query language (format of queries) for querying and manipulating data in relational databases.	["Structured Query Language"]
format:3789	XQuery	XQuery (XML Query) is a query language (format of queries) for querying and manipulating structured and unstructured data, usually in the form of XML, text, and with vendor-specific extensions for other data formats (JSON, binary, etc.).	["XML Query"]
format:3790	SPARQL	SPARQL (SPARQL Protocol and RDF Query Language) is a semantic query language for querying and manipulating data stored in Resource Description Framework (RDF) format.	["SPARQL Protocol and RDF Query Language"]
format:3804	xsd	XML format for XML Schema.	[]
format:3811	XMFA	The A2M format is used as the primary format for multiple alignments of protein or nucleic-acid sequences in the SAM suite of tools. It is a small modification of FASTA format for sequences and is compatible with most tools that read FASTA.	["eXtended Multi-FastA format","alignment format"]
format:3812	GEN	The GEN file format contains genetic data and describes SNPs.	["Genotype file format"]
format:3813	SAMPLE file format	The SAMPLE file format contains information about each individual i.e. individual IDs, covariates, phenotypes and missing data proportions, from a GWAS study.	[]
format:3814	SDF	SDF is one of a family of chemical-data file formats developed by MDL Information Systems; it is intended especially for structural information.	[]
format:3815	Molfile	An MDL Molfile is a file format for holding information about the atoms, bonds, connectivity and coordinates of a molecule.	[]
format:3816	Mol2	Complete, portable representation of a SYBYL molecule. ASCII file which contains all the information needed to reconstruct a SYBYL molecule.	[]
