id	name	description	synonyms
DOID:0050597	intestinal schistosomiasis	A schistosomiasis that involves parasitic infection of the intestine caused by Schistosoma mansoni, Schistosoma intercalatum or Schistosomiasis japonicum. The symptoms include fever, cough, abdominal pain, diarrhea, hepatosplenomegaly, colonic polyposis with bloody diarrhea and eosinophilia.	["Katayama fever","Schistosoma japonicum infection","Schistosoma mansoni infectious disease","schistosomiasis japonica"]
DOID:0050598	extrapulmonary tuberculosis	A tuberculosis that occurs at body sites other than the lung.	[]
DOID:0050599	abdominal tuberculosis	An extrapulmonary tuberculosis that is located_in gastrointestinal tract, located_in peritoneum, located_in omentum, located_in mesentery, located_in liver, located_in spleen or located_in pancreas.	[]
DOID:0050600	ABCD syndrome	A syndrome that is characterized by albinism, black lock, cell migration disorder of the neurocytes of the gut and sensorineural deafness and has_material_basis_in a mutation in the endothelin B receptor gene (EDNRB).	["ABCDS","albinism, black lock, cell migration disorder of the neurocytes of the gut, and deafness"]
DOID:0050601	ADULT syndrome	A syndrome that is characterized by light pigmentation with excessive freckling, sparse hair involving the scalp and axilla, lacrimal duct stenosis or atresia, onychodysplasia, hypodontia or early loss of permanent teeth, athelia or hypoplastic nipples, and breast hypoplasia, has_material_basis_in a mutation in TP63.	["acro-dermato-ungual-lacrimal-tooth syndrome"]
DOID:0050602	triple-A syndrome	A syndrome characterized by achalasia, adrenal insufficiency and alacrima and has_material_basis_in mutations in the AAAS gene that encodes ALADIN within the nuclear envelope and results in dysfunction of the autonomic nervous system.	["AAAS","Achalasia-Addisonianism-Alacrimia syndrome","Allgrove Syndrome"]
DOID:0050603	acheiropody	An osteochondrodysplasia characterized by a lack of formation of the distal extremities has_material_basis_in mutation in the LMBR1 gene.	["Acheiropodia","Horn-Kolb Syndrome"]
DOID:0050604	acrocapitofemoral dysplasia	An osteochondrodysplasia characterized by skeletal dysplasia, bradydactyly and narrow thorax and has_material_basis_in mutations in the Indian hedgehog homolog gene.	[]
DOID:0050605	acrodermatitis enteropathica	A metal metabolism disorder characterized by dermatitis around bodily openings and the tips of fingers and toes, alopecia and diarrhea and has_material_basis_in mutation in the SLC39A4 gene that encodes a zinc uptake protein and results in zinc deficiency.	[]
DOID:0050606	acrokeratosis verruciformis	A keratosis that has_material_basis_in mutations in the ATP2A2 gene.	["Acrokeratosis verruciformis of Hopf","Hopf disease"]
DOID:0050608	Askin's tumor	An Ewing sarcoma that arises from the soft tissues of the chest wall that tend to recur locally and not widely disseminated.	["Askin tumor","Askin tumour","Askin's tumour"]
DOID:0050610	oral cavity carcinoma in situ	An in situ carcinoma of the oral cavity that is located_in the epithelium. It is the most common cause of leukoplakia and associated with the development of squamous cell carcinoma.	[]
DOID:0050611	pharynx carcinoma in situ	An in situ carcinoma of the pharynx that is located_in the epithelium. It is associated with the development of squamous cell carcinoma.	[]
DOID:0050612	gallbladder carcinoma in situ	An in situ carcinoma located_in the surface epithelium of the gallbladder that most commonly develops into adenocarcinoma.	[]
DOID:0050613	bile duct carcinoma in situ	An in situ carcinoma located_in the surface epithelium of the bile duct that most commonly develops into adenocarcinoma.	[]
DOID:0050614	bronchus carcinoma in situ	An in situ carcinoma located_in the bronchus that most commonly develops into adenocarcinoma.	[]
DOID:0050615	respiratory system cancer	An organ system cancer located_in the respiratory system that is characterized by uncontrolled cellular proliferation in the respiratory tract.	[]
DOID:0050616	obsolete malignant Leydig cell tumor		[]
DOID:0050617	obsolete malignant Sertoli cell tumor		[]
DOID:0050618	obsolete malignant Sertoli-Leydig cell tumor		[]
DOID:0050619	paranasal sinus cancer	A respiratory system cancer that is located_in the paranasal sinuses.	["adenoid cystic carcinoma of Accessory sinus","Epidermoid carcinoma of the paranasal sinus","Mucoepidermoid carcinoma of Accessory sinus","paranasal sinus adenocarcinoma","paranasal sinus adenoid cystic carcinoma","paranasal sinus mucoepidermoid carcinoma","paranasal sinus squamous cell carcinoma"]
DOID:0050620	infiltrating renal pelvis transitional cell carcinoma	A renal pelvis transitional cell carcinoma located_in the transitional epithelium of the renal pelvis.	[]
DOID:0050621	respiratory system benign neoplasm	An organ system benign neoplasm that is located in the respiratory system which extends from the nasal sinuses to the diaphragm.	[]
DOID:0050622	reproductive organ benign neoplasm	An organ system benign neoplasm that is located_in reproductive system organs.	[]
DOID:0050623	bladder benign neoplasm	A urinary system benign neoplasm located_in the bladder including papillomas, leiomyomas, fibromas, hemangiomas, neurofibromas and lipomas.	[]
DOID:0050624	gastrointestinal system benign neoplasm	An organ system benign neoplasm located_in gastrointestinal tract organs.	[]
DOID:0050625	biliary tract benign neoplasm	A hepatobiliary benign neoplasm located_in the biliary tract.	["extrahepatic bile duct neoplasm","neoplasm of extrahepatic bile ducts","tumor of the extrahepatic bile duct"]
DOID:0050626	gastrointestinal neuroendocrine tumor	A gastrointestinal system cancer that has_material_basis_in neuroendocrine cells.	["gastrointestinal neuroendocrine tumour","malignant gastrointestinal neuroendocrine tumor","malignant gastrointestinal neuroendocrine tumour"]
DOID:0050628	advanced sleep phase syndrome	A sleep disorder that involves an altered circadian rhythm resulting in falling asleep in early evening and awaking very early in the morning.	["familial advanced sleep-phase syndrome"]
DOID:0050629	Aicardi-Goutieres syndrome	A syndrome that is a genetically heterogeneous encephalopathy characterized in its most severe form by cerebral atrophy, leukodystrophy, intracranial calcifications, chronic cerebrospinal fluid lymphocytosis, increased CSF alpha-interferon, and negative serologic investigations for common prenatal infections.	["Cree encephalitis"]
DOID:0050630	Aland Island eye disease	An eye disease characterized by fundus hypopigmentation, decreased visual acuity, nystagmus, astigmatism, myopia and defective darkness adaptation and has_material_basis_in mutation in the CACNA1F gene.	["Forsius-Eriksson syndrome","FORSIUS-ERIKSSON TYPE OCULAR ALBINISM"]
DOID:0050631	Allan-Herndon-Dudley syndrome	A syndrome that has_material_basis_in mutation at is in the gene encoding the monocarboxylate transporter-8 which alters the structure and function of the SLC16A2 protein which is then unable to transport the thyroid triiodothyronine (T3) hormone into nerve cells of the developing brain affecting normal brain development resulting in intellectual disability and problems with movement.	["AHDS","ALLAN-HERNDON SYNDROME"]
DOID:0050632	oculocutaneous albinism	A syndrome characterized by abnormal pigmentation of the skin, hair and eyes.	[]
DOID:0050633	ocular albinism	An eye disease that is characterized by reduced pigmentation of the iris and the resulting impairment of visual acuity without significantly affecting the color of skin or hair and has_material_basis in mutation in the GPR143 gene that encodes segments of the melanosomes that stores melanin.	[]
DOID:0050634	alopecia universalis	An alopecia characterized by the complete loss of hair on the scalp and body.	["ALOPECIA UNIVERSALIS CONGENITA"]
DOID:0050635	alternating hemiplegia of childhood	A hemiplegia characterized by recurrent episodes of temporary weakness or complete paralysis on one or both sides of the body.	["AHC"]
DOID:0050636	familial visceral amyloidosis	An amyloidosis that is characterized by the abdnormal deposition of amyloid proteins that is located_in the visceral organs, primarily the kidneys.	["AMYLOIDOSIS, FAMILIAL RENAL","German type amyloidosis","OSTERTAG TYPE AMYLOIDOSIS","systemic nonneuropathic amyloidosis"]
DOID:0050637	Finnish type amyloidosis	An amyloidosis that is characterized by abnormal deposits of amyloid protein that mainly affect the eyes, nerves and skin and has_material_basis_in mutations in the gelsolin gene (GSN), and has_symptoms corneal lattice dystrophy, has_symptom bilateral facial paralysis, has_symptom cutis laxa.	["AGel amyloidosis","AMYLOIDOSIS, MERETOJA TYPE","gelsolin amyloidosis","Lattice corneal dystrophy type II"]
DOID:0050638	transthyretin amyloidosis	An amyloidosis that is characterized by a loss of sensation in the extremities, cardiomyopathy, nephropathy, vitreous opacities, and CNS amyloidosis resulting from abnormal deposits of amyloid protein in the body's organs and tissues and has_material_basis_in autosomal dominant inheritance of mutations in the TTR gene.	["Amyloidosis, hereditary, transthyretin-related","ATTR amyloidosis","ATTRm amyloidosis","Corino de Andrade's disease","familial amyloid polyneuropathy","Familial transthyretin amyloidosis","paramyloidosis","transthyretin-related hereditary amyloidosis","TTR amyloidosis"]
DOID:0050639	primary cutaneous amyloidosis	An amyloidosis characterized by pruritus, skin scratching and by deposits of amyloid in the dermis.	["familial primary localized cutaneous amyloidosis","PCA"]
DOID:0050640	anauxetic dysplasia 1	An anauxetic dysplasia that has_material_basis_in homozygous or compound heterozygous mutation in the RMRP gene on chromosome 9p13.	["spondylometaepiphyseal dysplasia, Menger type"]
DOID:0050641	Rh deficiency syndrome	A hemolytic anemia that is characterized by deficiency of Rh antigens, has_material_basis_in homozygous or compound heterozygous mutation in the RHAG gene on chromosome 6p12.	[]
DOID:0050642	hypochromic microcytic anemia	A microcytic anemia characterized by paler than normal blood cells.	[]
DOID:0050643	obsolete anonychia congenita		[]
DOID:0050644	arterial calcification of infancy	A vascular disease that is characterized by generalized calcification of the arterial internal elastic lamina, leading to rupture of the lamina and occlusive changes in the tunica intima with stenosis and decreased elasticity of the vessel wall.	["generalized arterial calcification of infancy","idiopathic infantile arterial calcification","infantile arteriosclerosis"]
DOID:0050645	arterial tortuosity syndrome	A connective tissue disease that is characterized by elongation and generalized tortuosity of the major arteries including the aorta.	[]
DOID:0050646	distal arthrogryposis	A muscle tissue disease characterized by congenital joint contractures of hand and feet.	["Arthrogryposis Multiplex Congenita","Freeman-Sheldon syndrome"]
DOID:0050647	Arts syndrome	An X-linked disease that is characterized by profound congenital sensorineural hearing impairment, early-onset hypotonia, delayed motor development, mild to moderate intellectual disability, ataxia, and increased risk of infection and has_material_basis_in mutations of the PRPS1 gene.	["ARTS","fatal X-linked ataxia with deafness and loss of vision","Lethal ataxia with deafness and optic atrophy","MRXS18","MRXSARTS","syndromic X-linked mental retardation 18","syndromic X-linked mental retardation Arts type"]
DOID:0050648	atelosteogenesis	An osteochondrodysplasia that is characterized by specific patterns of aplasia/hypoplasia of humeri, femora, spine in newborns.	[]
DOID:0050649	atransferrinemia	A metal metabolism disorder that is characterized by transferrin deficiency, microcytic anemia, and iron loading, and has_material_basis_in autosomal recessive inheritance of homozygous or compound heterozygous mutation in the structural gene for transferrin on chromosome 3q22.	["familial hypotransferrinemia"]
DOID:0050650	familial atrial fibrillation	An atrial fibrillation that has_material_basis_in autosomal dominant inheritance of the familial atrial fibrillation (ATFB) genes.	["ATFB"]
DOID:0050651	atrioventricular septal defect	A congenital heart septal defect characterized by an abnormal or inadequate fusion of the superior and inferior endocardial cushions with the mid portion of the atrial septum and the muscular portion of the ventricular septum, thus allowing extra blood to circulate the lungs.	["atrioventricular canal defect","AVCD","AVSD","ECD","endocardial cushion defect"]
DOID:0050652	obsolete soft tissue cancer		[]
DOID:0050653	obsolete dysplastic nevus		["nevus of Clark"]
DOID:0050654	Baller-Gerold syndrome	A synostosis characterized by coronal craniosynostosis, short stature, and aplasia or hypoplasia of the radial bone.	[]
DOID:0050655	Bamforth-Lazarus syndrome	A hypothyroidism that is characterized by thyroid dysgenesis, cleft palate, spiky hair and bifid epiglottis, has_material_basis_in homozygous mutation in the FKHL15 gene on chromosome 9q22.	["HYPOTHYROIDISM, ATHYROIDAL, WITH SPIKY HAIR AND CLEFT PALATE"]
DOID:0050656	pseudo-TORCH syndrome 1	A syndrome that is characterized by congenital microcephaly, intracranial calcifications, severe developmental delay, simplified gyration and polymicrogyria that has_material_basis_in homozygous or compound heterozygous mutation in OCLN on chromosome 5q13.2.	["band-like calcification with simplified gyration and polymicrogyria","Baraitser-Brett-Piesowicz syndrome","Baraitser-Reardon syndrome","bilateral band-like calcification with polymicrogyria","BLC-PMG","BLCPMG","microcephaly-intracranial calcification-intellectual disability syndrome","PTORCH1"]
DOID:0050657	Bannayan-Riley-Ruvalcaba syndrome	A syndrome that is characterized by macrocephaly, multiple noncancerous tumors and hamartomas, and dark freckles on the penis, and has_material_basis_in heterozygous germline mutation in the PTEN gene on chromosome 10q23.	["Bannayan-Zonana syndrome","Riley-Smith syndrome","Ruvalcaba-Myhre-Smith syndrome"]
DOID:0050658	Bart-Pumphrey syndrome	A syndrome that is characterized by leukonychia, wart-like skin growths, palmoplantar keratoderma and hearing loss, has_material_basis_in heterozygous mutation in the GJB2 gene on chromosome 13q12.	["KNUCKLE PADS, LEUKONYCHIA, AND SENSORINEURAL DEAFNESS"]
DOID:0050659	biotin-responsive basal ganglia disease	A basal ganglia disease that is characterized by recurrent subacute encephalopathy, has_symptom confusion, has_symptom seizure, has_symptom ataxia, has_symptom dystonia, has_symptom supranuclear facial palsy, has_symptom external ophthalmoplegia, and has_symptom dysphagia.	[]
DOID:0050660	Beare-Stevenson cutis gyrata syndrome	A syndrome that is characterized by cutis gyrata, acanthosis nigricans and craniosynostosis, has_material_basis_in heterozygous mutation in the FGFR2 gene on chromosome 10q26.	[]
DOID:0050661	vitelliform macular dystrophy	A macular degeneration that it is characterized by the disruption of cells in a small area near the center of the retina, the macula and may cause progressive vision loss.	["Best disease","Best macular dystrophy","juvenile-onset vitelliform macular dystrophy"]
DOID:0050662	bestrophinopathy	A macular degeneration that is characterized by central vision loss, an absent electrooculogram light rise and a reduced electroretinogram, has_material_basis_in autosomal recessive inheritance of homozygous or compound heterozygous mutation in the BEST1 gene on chromosome 11q12.	["autosomal recessive bestrophinopathy"]
DOID:0050663	Bethlem myopathy	A congenital muscular dystrophy that is characterized by myopathy and joint contractures that progresses slowly, has_material_basis_in autosomal dominant inheritance of heterozygous mutation in the COL6A1 gene, the COL6A2 gene, or the COL6A3 gene.	["benign congenital muscular dystrophy"]
DOID:0050664	Bietti crystalline corneoretinal dystrophy	A retinal degeneration that is characterized by crystals in the cornea, shiny deposits on the retina and progressive atrophy of the retina, choriocapillaris and choroid, has_material_basis_in autosomal recessive inheritance of homozygous or compound heterozygous mutation in the CYP4V2 gene on chromosome 4q35.	["Bietti's crystalline dystrophy"]
DOID:0050665	fetal alcohol syndrome	A fetal alcohol spectrum disorder that results in severe mental and physical defects which can develop in a child when the mother drinks alcohol during pregnancy. The presenting features include craniofacial dysmorphology (microcephaly, smooth philtrum, thin upper lip, small eye openings), pre- and postnatal growth deficiency, and central nervous system dysfunction.	[]
DOID:0050666	partial fetal alcohol syndrome	A fetal alcohol spectrum disorder that results in most, but not all, of the growth deficiency and/or craniofacial features of fetal alcohol syndrome including central nervous system dysfunction due to prenatal alcohol exposure.	[]
DOID:0050667	alcohol-related neurodevelopmental disorder	A fetal alcohol spectrum disorder that results in central nervous system dysfunction and behavioral and/or cognitive deficits due to prenatal alcohol exposure.	["ARND","static encephalopathy"]
DOID:0050668	alcohol-related birth defect	A fetal alcohol spectrum disorder that results in damage to organs, bones, or muscles due to prenatal alcohol exposure.	["ARBD"]
DOID:0050669	spastic cerebral palsy	A cerebral palsy that is caused by damage in the outer layer of the brain, the cerebral cortex, which results in increased tone, or tension, in a muscle causing abnormal movements.	[]
DOID:0050670	ataxic cerebral palsy	A cerebral palsy that is caused by damage to the cerebellum, which affects muscle coordination, particularly in the limb. Some individuals suffer from hypotonia, tremors, difficulty with visual and/or auditory processing.	["hypotonic cerebral palsy"]
DOID:0050671	female breast cancer	A breast cancer that develops from breast tissue in females.	[]
DOID:0050672	dyskinetic cerebral palsy	A cerebral palsy that is caused by damage to the extrapyramidal motor system and/or pyramidal tract and to the basal ganglia, which results in mixed muscle tone (hypertonia and hypotonia). The individuals have trouble holding themselves in an upright, steady position for sitting or walking, and often show involuntary motions.	["Athetoid Dyskinetic Cerebral Palsy"]
DOID:0050673	mixed cerebral palsy	A cerebral palsy that is caused by injury to both the pyramidal and extra pyramidal areas of the brain, which results in both the tight muscle tone and the involuntary movements. The individual have difficulty with speaking and swallowing.	[]
DOID:0050674	congenital bile acid synthesis defect	A steroid inherited metabolic disorder characterized by abnormal conversion of cholesterol into bile acids which occurs predominantly in the liver.	["3-beta-hydroxy-delta-5-C27-steroid oxidoreductase deficiency","CBA","cholestasis with delta(4)-3-oxosteroid-5-beta-reductase deficiency"]
DOID:0050675	Birk-Barel syndrome	A syndrome that is characterized by intellectual disability, hypotonia, hyperactivity and facies, has_material_basis_in heterozygous mutation in the KCNK9 gene on chromosome 8q24.	["Birk-Barel mental retardation dysmorphism syndrome"]
DOID:0050676	Birt-Hogg-Dube syndrome	A skin disease that is characterized by the development of skin papules on the head, face and upper torso, has_material_basis_in heterozygous mutation in the gene encoding folliculin on chromosome 17p11.	[]
DOID:0050677	Bjornstad syndrome	A syndrome that is characterized by early onset of hearing loss and hair loss due to pili torti, has_material_basis_in homozygous or compound heterozygous mutation in the BCS1L gene on chromosome 2q35.	["BJS","deafness-pili torti-hypogonadism syndrome","PTD"]
DOID:0050678	Blau syndrome	A syndrome characterized by familial granulomatous arthritis, uveitis and skin granulomas. It has_material_basis_in heterozygous mutations in the NOD2 gene.	["ARTHROCUTANEOUVEAL GRANULOMATOSIS","BLAUS","Jabs syndrome"]
DOID:0050679	blue cone monochromacy	An achromatopsia that is characterized by severely impaired color discrimination, low visual acuity, nystagmus, photophobia due to the absence of functional long wavelength-sensitive and medium wavelength-sensitive cones in the retina and has_material_basis_in recessive X-linked inheritance.	[]
DOID:0050680	Boomerang dysplasia	An osteochondrodysplasia that is characterized by severe dwarfism, dislocated joints, club feet, distinctive facies and dysplastic tubular bones with boomerang-like bowing, has_material_basis_in heterozygous mutation in the FLNB gene on chromosome 3p14.	[]
DOID:0050681	Borjeson-Forssman-Lehmann syndrome	An X-linked disease that is characterized by intellectual disability, truncal obesity, seizures, hypogonadism, developmental delay, distinctive facial features, tapered fingers and short toes and has_material_basis_in X-linked recessive inheritance of mutations in the PHF6 gene.	["BFLS","BORJ","Borjeson syndrome","intellectual deficiency-epilepsy-endocrine disorders syndrome","mental retardation, epilepsy, and endocrine disorder","MRXSBFL","syndromic X-linked mental retardation Borjeson-Forssman-Lehmann type"]
DOID:0050682	Athabaskan brainstem dysgenesis syndrome	A brain disease that is characterized by brainstem dysgenesis, has_material_basis_in homozygous mutations in the HOXA1 gene.	["NAVAJO BRAINSTEM SYNDROME"]
DOID:0050683	Bothnia retinal dystrophy	A fundus dystrophy that is characterized by early onset of night blindness and decreased visual acuity that progresses to blindness in early adulthood, has_material_basis_in mutation in RLBP1 gene.	["Vasterbotten dystrophy"]
DOID:0050684	Bowen-Conradi syndrome	A syndrome that is characterized by growth delays, failure to thrive and malformations of the head and face that results in infantile death, has_material_basis_in homozygous mutation in the EMG1 gene on chromosome 12p13.	["Bowen Hutterite syndrome","Bowen-Conradi Hutterite syndrome","BWCNS"]
DOID:0050685	small cell carcinoma	A carcinoma that is an undifferentiated neoplasm composed of primitive-appearing cells.	["intermediate cell small cell carcinoma","Small cell carcinoma - intermediate cell","Small cell carcinoma, intermediate cell"]
DOID:0050686	organ system cancer	A cancer that is classified based on the organ it starts in.	[]
DOID:0050687	cell type cancer	A cancer that is classified by the type of cell from which it is derived.	[]
DOID:0050688	anal canal cancer	A large intestine cancer that is located_in the terminal part of the large intestine.	[]
DOID:0050689	brachydactyly-syndactyly syndrome	A syndrome that is characterized by brachydactyly and syndactyly, has_material_basis_in heterozygous mutation in the HOXD13 gene on chromosome 2q31.	[]
DOID:0050690	brachyolmia	An osteochondrodysplasia characterized by generalized platyspondyly without significant long bone abnormalities and short stature.	["brachyrachia"]
DOID:0050691	branchiooculofacial syndrome	A syndrome that is characterized by low birth weight and growth retardation, bilateral branchial clefts.	[]
DOID:0050692	Brody myopathy	A neuromuscular disease is characterized by difficulty relaxing muscles and muscle stiffness following exercise or other strenuous activity and is located in skeletal muscles.	[]
DOID:0050693	Brooke-Spiegler syndrome	A skin disease that is characterized by the development of several types of tumors from the skin, has_material_basis_in heterozygous mutation in the CYLD gene on chromosome 16q12.	["BRSS","BSS","CYLD cutaneous syndrome","SBS","Spiegler-Brooke Syndrome"]
DOID:0050694	Brown-Vialetto-Van Laere syndrome	A syndrome that is characterized by sensorineural hearing loss and a variety of cranial nerve palsies, usually involving the motor components of the seventh and ninth to twelfth cranial nerves.	[]
DOID:0050695	malignant pleural solitary fibrous tumor	A pleural cancer that is located_in mesenchymal cells in the areolar tissue subjacent to the mesothelial-lined pleura.	[]
DOID:0050696	fetal alcohol spectrum disorder	A specific developmental disorder and physical disorder that is characterized by physical, behavioral and learning birth defects resulting from maternal ingestion of alcohol during pregnancy.	[]
DOID:0050697	chorioamnionitis	A placenta disease that is an inflammation of the fetal membranes (amnion and chorion) due to a bacterial infection.	[]
DOID:0050698	funisitis	A connective tissue disease that is an inflammation of the connective tissue of the umbilical cord.	[]
DOID:0050699	Dent disease	A renal tubular transport disease that is characterized by  tubular proteinuria, hypercalciuria, calcium nephrolithiasis, nephrocalcinosis and chronic kidney failure and has_material_basis_in X-linked recessive inheritance of mutations in the CLCN5 gene or OCRL1 gene.	["Dent disease 1","Dent disease 2","Dent's disease"]
DOID:0050700	cardiomyopathy	A heart disease and a myopathy that is characterized by deterioration of the function of the heart muscle.	["Cardiomyopathies"]
DOID:0050701	electroclinical syndrome	An epilepsy syndrome that is a group of clinical entities showing a cluster of electro-clinical characteristics, classified according to age at onset, cognitive and developmental antecedents and consequences, motor and sensory examinations, EEG features, provoking or triggering factors, and patterns of seizure occurrence with respect to sleep.	["electro-clinical syndrome"]
DOID:0050702	neonatal period electroclinical syndrome	An electroclinical syndrome with onset in the neonatal period less than 44 weeks of gestational age.	[]
DOID:0050703	infancy electroclinical syndrome	An electroclinical syndrome with onset in infancy occurring between birth and one year of age.	[]
DOID:0050704	childhood electroclinical syndrome	An electroclinical syndrome with onset in childhood between one and 12 years of age.	[]
DOID:0050705	adolescence-adult electroclinical syndrome	An electroclinical syndrome with onset in adolescence and adulthood.	[]
DOID:0050706	variable age at onset electroclinical syndrome	An electroclinial syndrome that is characterized by development of seizures later in life with a variable age of onset and duration.	[]
DOID:0050707	obsolete nonsyndromic epilepsy		[]
DOID:0050708	early onset absence epilepsy	A childhood electroclinical syndrome characterized by the occurrence of typical absence seizures starting between the age of four and ten years.	[]
DOID:0050709	early infantile epileptic encephalopathy	A neonatal period electroclinical syndrome that is characterized by tonic spasms and partial seizures.	["Early Infantile Epileptic Encephalopathy with Burst-Suppression"]
DOID:0050710	3-Methylcrotonyl-CoA carboxylase deficiency	An amino acid metabolic disorder that is classified by inadequate levels of the enzyme 3-methylcrotonyl-CoA carboxylase that helps break down proteins containing the amino acid leucine. This disease has_symptom muscular hypotonia (weak muscle tone), has_symptom muscular atrophy, has_symptom feeding difficulties, has_symptom recurrent episodes of vomiting and diarrhea, and has_symptom lethargy.	["3-Methylcrotonylglycinuria","3MCC deficiency","BMCC deficiency"]
DOID:0050711	aceruloplasminemia	An iron metabolism disease that has_material_basis_in a mutation in the ceruloplasmin gene characterized by progressive neurodegeneration of the retina and basal ganglia and diabetes mellitus.	[]
DOID:0050712	AGAT deficiency	An amino acid metabolic disorder that has_material_basis_in a mutation in the GATM gene resulting in deficiency of arginine:glycine amidinotransferase which then limits creatine synthesis.	["arginine:glycine amidinotransferase deficiency","CEREBRAL CREATINE DEFICIENCY SYNDROME 3"]
DOID:0050713	fatal infantile cardioencephalomyopathy due to cytochrome c oxidase deficiency	A mitochondrial metabolism disease that has_material_basis_in a deficiency of cytochrome c oxidase.	["cardioencephalomyopathy, fatal infantile, due to cytochrome c oxidase deficiency","fatal infantile cardioencephalomyopathy due to cytochrome c oxidase deficiency","fatal infantile COX deficiency","fatal infantile cytochrome C oxidase deficiency","fatal infantile encephalocardiomyopathy"]
DOID:0050715	methylmalonic aciduria and homocystinuria type cblC	A methylmalonic acidemia that has_material_basis_in deficiency in synthesis of both AdoCbl and MeCbl (cblC) and is characterized by decreased levels of the coenzymes adenosylcobalamin (AdoCbl) and methylcobalamin (MeCbl), which results in decreased activity of the respective enzymes methylmalonyl-CoA mutase.	["Cobalamin C deficiency"]
DOID:0050716	methylmalonic aciduria and homocystinuria type cblD	A methylmalonic aciduria that is characterized by combined homocystinuria and methylmalonic aciduria and deficiency of MCM and MS activities.	["Cobalamin D deficiency"]
DOID:0050717	methylmalonic aciduria and homocystinuria type cblF	A methylmalonic acidemia that is characterized by the accumulation of cobalamin in lysosomes which is then unable to synthesize the cofactors adenosylcobalamin (AdoCbl) and methylcobalamin (MeCbl) and that has_material_basis_in homozygous or compound heterozygous mutation in the LMBRD1 gene on chromosome 6q13.	["Cobalamin F deficiency"]
DOID:0050718	vitamin metabolic disorder	An inherited metabolic disorder resulting from a deficiency in vitamin or vitamin cofactor transport or metabolism.	[]
DOID:0050719	cerebral folate receptor alpha deficiency	A vitamin metabolic disorder that has_material_basis_in mutations in the folate receptor 1 (FOLR1) gene coding for folate receptor alpha (FRalpha), is located_in the brain and is characterized by progressive movement disturbance, psychomotor decline, and epilepsy.	[]
DOID:0050720	ornithine translocase deficiency	An amino acid metabolic disorder that has_material_basis in deficiency of ornithine translocase resulting in the accumulation of ammonia in the blood.	["HHH syndrome","Hyperornithinemia-Hyperammonemia-Homocitrullinuria (HHH) syndrome"]
DOID:0050721	serine deficiency	An amino acid metabolic disorder that has_material_basis_in defects in the biosynthesis of the amino acid L-serine.	[]
DOID:0050722	PHGDH deficiency	A serine deficiency that has_material_basis_in deficiency of phosphoglycerate dehydrogenase which results in a disruption of L-serine biosynthesis.	["PHOSPHOGLYCERATE DEHYDROGENASE DEFICIENCY"]
DOID:0050723	PSAT deficiency	A serine deficiency that has_material_basis_in deficiency of phosphoserine aminotransferase and is characterized by low concentartions of serine and flycine in plasma and cerebrospinal fluid.	["Phosphoserine aminotransferase deficiency"]
DOID:0050724	PSPH deficiency	A serine deficiency that has_material_basis_in deficiency of phosphoserine phosphatase impeding the synthesis of L-serine.	["Phosphoserine phosphatase deficiency","PSPHD"]
DOID:0050725	tyrosinemia type II	A tyrosinemia that has_material_basis_in deficiency of hepatic tyrosine aminotransferase located_in the liver and is characterized by keratitis, painful palmoplantar hyperkeratosis, mental retardation, and elevated serum tyrosine levels.	["Oculocutaneous tyrosinemia","Richner-Hanhart syndrome"]
DOID:0050726	tyrosinemia type I	A tyrosinemia that has_material_basis_in deficiency of the enzyme fumarylacetoacetate hydrolase resulting in an increase in fumarylacetoacetate which inhibits previous steps in tyrosine degradation leading to an accumulation of tyrosine in the body.	["hepatorenal tyrosinemia"]
DOID:0050727	tyrosinemia type III	A tyrosinemia that has_material_basis_in deficiency of 4-hydroxyphenylpyruvate dioxygenase disrupting the break down of tyrosine.	[]
DOID:0050728	glycogen metabolism disorder	A carbohydrate metabolism disorder that is characterized by abnormal accumulation or depletion of liver glycogen.	[]
DOID:0050729	neutral lipid storage disease	A lipid storage disease that is characterized by accumulation of triglycerides in the cytoplasm of leukocytes, muscle, liver, fibroblasts, and other tissues.	["Chanarin-Dorfman syndrome"]
DOID:0050730	coenzyme Q10 deficiency disease	A mitochondrial metabolism disease that is characterized by a deficiency of CoQ10 resulting from reduced biosynthesis.	["COENZYME Q10 DEFICIENCY, PRIMARY"]
DOID:0050731	vitamin B12 deficiency	A vitamin metabolic disorder that results from low blood levels of vitamin B12.	["cobalamin deficiency","hypocobalaminemia"]
DOID:0050732	methylmalonic aciduria and homocystinuria type cblE	A methylmalonic acidemia that is characterized by megaloblastic anemia, lethargy, failure to thrive, developmental delay, intellectual deficit and seizures, has_material_basis_in homozygous or compound heterozygous mutation in the MTRR on chromosome 5p15 that causes inborn error of vitamin B12 metabolism.	[]
DOID:0050733	methylmalonic aciduria and homocystinuria type cblG	A methylmalonic acidemia that is characterized by megaloblastic anemia, lethargy, failure to thrive, developmental delay, intellectual deficit and seizures, has_material_basis_in homozygous or compound heterozygous mutation in the MTR gene on chromosome 1q43 that causes an inborn error of vitamin B12 metabolism.	[]
DOID:0050734	congenital intrinsic factor deficiency	A vitamin B12 deficiency that is characterized by megaloblastic anemia due to the absence of gastric intrinsic factor which results in abnormal vitamin B12 absorption.	["hereditary intrinsic factor deficiency"]
DOID:0050735	X-linked monogenic disease	A monogenic disease that has_material_basis_in muations in genes on the X chromosome.	[]
